fiscal_yr;service_id;volume_meeting_target;total_volume;volume_not_meeting_target
2021-2022;SRV02762;3375885.0;3480982.0;105097.0
2021-2022;SRV02765;191811.0;191813.0;2.0
2021-2022;SRV02766;0.0;0.0;0.0
2021-2022;SRV02776;1.0;1.0;0.0
2021-2022;SRV02785;898.0;999.0;101.0
2021-2022;SRV02786;676.0;777.0;101.0
2021-2022;SRV02792;0.0;0.0;0.0
2021-2022;SRV02793;851232.0;851233.0;1.0
2021-2022;SRV02795;0.0;0.0;0.0
2021-2022;SRV02798;1.0;1.0;0.0
2021-2022;SRV02800;0.0;0.0;0.0
2021-2022;SRV02815;1019.0;1019.0;0.0
2021-2022;SRV02816;6.0;6.0;0.0
2021-2022;SRV02817;2335892.0;2468196.0;132304.0
2021-2022;SRV02821;15404.0;15782.0;378.0
2021-2022;SRV02822;4937.0;5023.0;86.0
2021-2022;SRV02824;448.0;492.0;44.0
2021-2022;SRV02827;0.0;0.0;0.0
2021-2022;SRV02829;0.0;0.0;0.0
2021-2022;SRV02849;0.0;0.0;0.0
2021-2022;SRV02850;0.0;0.0;0.0
2021-2022;SRV02851;0.0;0.0;0.0
2021-2022;SRV02852;0.0;0.0;0.0
2021-2022;SRV02853;0.0;0.0;0.0
2021-2022;SRV02855;0.0;0.0;0.0
2021-2022;SRV02856;0.0;0.0;0.0
2021-2022;SRV02857;0.0;0.0;0.0
2021-2022;SRV02859;0.0;0.0;0.0
2021-2022;SRV02864;309231889611018.0;708133894311629.0;398902004700611.0
2021-2022;SRV02865;474747.0;494949.0;20202.0
2021-2022;SRV02866;0.0;0.0;0.0
2021-2022;SRV02873;1.0;1.0;0.0
2021-2022;SRV02875;352.0;365.0;13.0
2021-2022;SRV02877;11.0;12.0;1.0
2021-2022;SRV02878;365.0;365.0;0.0
2021-2022;SRV02879;363.0;365.0;2.0
2021-2022;SRV02880;364.0;365.0;1.0
2021-2022;SRV02888;147668.0;161668.0;14000.0
2021-2022;SRV02890;729.0;729.0;0.0
2021-2022;SRV02913;14145.0;14145.0;0.0
2021-2022;SRV02915;37.0;40.0;3.0
2021-2022;SRV02918;301.0;331.0;30.0
2021-2022;SRV02919;39.0;41.0;2.0
2021-2022;SRV02920;40.0;42.0;2.0
2021-2022;SRV02921;332.0;332.0;0.0
2021-2022;SRV02922;223.0;223.0;0.0
2021-2022;SRV02923;29429413.0;29429413.0;0.0
2021-2022;SRV02936;342.0;354.0;12.0
2021-2022;SRV02939;3912.0;3912.0;0.0
2021-2022;SRV02947;107.0;114.0;7.0
2021-2022;SRV02950;21587.0;21587.0;0.0
2021-2022;SRV02951;700.0;700.0;0.0
2021-2022;SRV02955;129545.0;143718.0;14173.0
2021-2022;SRV02956;0.0;0.0;0.0
2021-2022;SRV02957;0.0;0.0;0.0
2021-2022;SRV02958;22.0;22.0;0.0
2021-2022;SRV02959;22.0;22.0;0.0
2022-2023;10;7550942791.0;850414791053.0;842863848262.0
2022-2023;1001;315128148346.0;3599192638614.0;3284064490268.0
2022-2023;1002;288.0;330.0;42.0
2022-2023;1003;1.984944264826814e+18;2.6035706653353416e+18;6.186264005085276e+17
2022-2023;1004;7665160.0;7676160.0;11000.0
2022-2023;1005;0.0;0.0;0.0
2022-2023;1006;1.831472135251084e+17;1.8514721357010886e+17;2000000045000448.0
2022-2023;1007;77975.0;78763.0;788.0
2022-2023;1008;130130.0;130130.0;0.0
2022-2023;1011;333332.0;333332.0;0.0
2022-2023;1013;0.0;0.0;0.0
2022-2023;1019;6.0;6.0;0.0
2022-2023;1023;3.0;3.0;0.0
2022-2023;1035;113.0;113.0;0.0
2022-2023;1043;2417.0;2445.0;28.0
2022-2023;1046;12.0;12.0;0.0
2022-2023;1047;4.0;4.0;0.0
2022-2023;1050;0.0;0.0;0.0
2022-2023;1055;6023.0;6028.0;5.0
2022-2023;1059;9822.0;13833.0;4011.0
2022-2023;1060;649.0;1062.0;413.0
2022-2023;1062;69386.0;69618.0;232.0
2022-2023;1064;84343.0;84343.0;0.0
2022-2023;1065;1121662161129.0;1121662161129.0;0.0
2022-2023;1066;4777253.0;4999835.0;222582.0
2022-2023;1089;105.0;108.0;3.0
2022-2023;1090;4553.0;4599.0;46.0
2022-2023;1093;1780603.0;2225754.0;445151.0
2022-2023;1097;225378841394104.0;234579901427419.0;9201060033315.0
2022-2023;1098;3481038.0;3553319.0;72281.0
2022-2023;1099;7323983.0;7587262.0;263279.0
2022-2023;1100;759.0;932.0;173.0
2022-2023;1101;2619281.0;2682651.0;63370.0
2022-2023;1103;1.0;1.0;0.0
2022-2023;1104;55.0;67.0;12.0
2022-2023;1107;0.0;0.0;0.0
2022-2023;1113;1586214596.0;2156623441.0;570408845.0
2022-2023;1115;316258.0;419236.0;102978.0
2022-2023;1117;12325.0;14509.0;2184.0
2022-2023;1122;9.883134941051208e+19;1.0403143551311372e+20;5.200086102601646e+18
2022-2023;1130;2525.0;2525.0;0.0
2022-2023;1132;51196.0;56053.0;4857.0
2022-2023;1137;7273.0;8301.0;1028.0
2022-2023;1139;0.0;9551071.0;9551071.0
2022-2023;1141;0.0;2667143.0;2667143.0
2022-2023;1142;4.0;4.0;0.0
2022-2023;1143;0.0;1541741.0;1541741.0
2022-2023;1144;298082.0;540728.0;242646.0
2022-2023;1146;0.0;0.0;0.0
2022-2023;1147;4602.0;5095.0;493.0
2022-2023;1155;82.0;40742.0;40660.0
2022-2023;1157;119119.0;119119.0;0.0
2022-2023;1161;0.0;0.0;0.0
2022-2023;1162;39.0;39.0;0.0
2022-2023;1163;0.0;0.0;0.0
2022-2023;1164;13.0;13.0;0.0
2022-2023;1165;3.0;3.0;0.0
2022-2023;1166;0.0;0.0;0.0
2022-2023;1176;283294.0;283294.0;0.0
2022-2023;1180;1450.0;1544.0;94.0
2022-2023;1195;40000.0;40000.0;0.0
2022-2023;1202;1320.0;2810.0;1490.0
2022-2023;1204;0.0;0.0;0.0
2022-2023;1208;0.0;6.0;6.0
2022-2023;1210;2310.0;2330.0;20.0
2022-2023;1218;55126.0;55126.0;0.0
2022-2023;1220;88586969417.0;93587776420.0;5000807003.0
2022-2023;1221;7675.0;7995.0;320.0
2022-2023;1222;1197.0;1197.0;0.0
2022-2023;1223;124124124.0;124124124.0;0.0
2022-2023;1225;0.0;0.0;0.0
2022-2023;1228;1.0;1.0;0.0
2022-2023;1234;38.0;38.0;0.0
2022-2023;1235;5.2771786269939114e+28;5.294197854983912e+29;4.7664799922845206e+29
2022-2023;1237;273070.0;273070.0;0.0
2022-2023;1238;0.0;0.0;0.0
2022-2023;1242;7.559463409087473e+17;7.869016616621138e+18;7.113070275712391e+18
2022-2023;1243;535.0;627.0;92.0
2022-2023;1244;12666.0;12872.0;206.0
2022-2023;1248;628.0;628.0;0.0
2022-2023;1249;829.0;829.0;0.0
2022-2023;1250;12.0;12.0;0.0
2022-2023;1251;123.0;123.0;0.0
2022-2023;1252;2670483.0;3435661.0;765178.0
2022-2023;1253;7.992350616652356e+18;8.726351417254525e+18;7.340008006021693e+17
2022-2023;1254;1.891003746775906e+19;1.892003746775906e+19;1e+16
2022-2023;1255;7300227.0;8561255.0;1261028.0
2022-2023;1256;3994.0;4863.0;869.0
2022-2023;1257;19826.0;36146.0;16320.0
2022-2023;1258;4.753711016083134e+45;4.764611228864134e+47;4.717074118703303e+47
2022-2023;1260;691701928.0;7157641141.0;6465939213.0
2022-2023;1264;1046.0;1213.0;167.0
2022-2023;1265;23.0;23.0;0.0
2022-2023;1266;43533821341901.0;51074309944187.0;7540488602286.0
2022-2023;1267;2.240755461153711e+28;3.145663121229012e+28;9.049076600753008e+27
2022-2023;1268;2320000.0;3330000.0;1010000.0
2022-2023;1269;221.0;250.0;29.0
2022-2023;127;76.0;78.0;2.0
2022-2023;1270;14521.0;14521.0;0.0
2022-2023;1271;54410.0;54410.0;0.0
2022-2023;1273;81.0;90.0;9.0
2022-2023;1274;475960000.0;595990000.0;120030000.0
2022-2023;1275;19443486.0;23423486.0;3980000.0
2022-2023;1276;4.8702142628425704e+23;7.855267778552677e+23;2.985053515710107e+23
2022-2023;1277;295.0;295.0;0.0
2022-2023;1279;15274.0;15312.0;38.0
2022-2023;1280;14737.0;14738.0;1.0
2022-2023;1281;511.0;520.0;9.0
2022-2023;1282;53071698583000.0;86089868986000.0;33018170403000.0
2022-2023;1283;1247.0;1261.0;14.0
2022-2023;1287;455061390000.0;556363630000.0;101302240000.0
2022-2023;1289;44605372470000.0;55755575750000.0;11150203280000.0
2022-2023;129;114.0;114.0;0.0
2022-2023;1291;3540.0;3840.0;300.0
2022-2023;1292;1.429559626833146e+22;1.443999681333146e+22;1.4440054499999901e+20
2022-2023;1294;36629377577.0;36662377759.0;33000182.0
2022-2023;1295;3598.0;3651.0;53.0
2022-2023;1296;6.0762154226885425e+47;7.482625422688548e+47;1.4064100000000053e+47
2022-2023;1298;382430871900219.0;382430871920519.0;20300.0
2022-2023;1299;16739.0;16739.0;0.0
2022-2023;13;3593.0;3948.0;355.0
2022-2023;130;3464.0;3664.0;200.0
2022-2023;1301;273156131.0;303185141.0;30029010.0
2022-2023;1304;4255193412187.0;4255193512187.0;100000.0
2022-2023;1306;42760019586031.0;43771719726781.0;1011700140750.0
2022-2023;1307;128116.0;170116.0;42000.0
2022-2023;1308;0.0;0.0;0.0
2022-2023;1309;38.0;42.0;4.0
2022-2023;131;171.0;171.0;0.0
2022-2023;1315;11815378123.0;11815378123.0;0.0
2022-2023;1317;12.0;12.0;0.0
2022-2023;1318;4.0;4.0;0.0
2022-2023;1319;24.0;24.0;0.0
2022-2023;132;752120.0;772220.0;20100.0
2022-2023;1320;12.0;12.0;0.0
2022-2023;1321;41.0;41.0;0.0
2022-2023;1322;4.0651985107639234e+27;4.085113711123433e+28;3.678593860047041e+28
2022-2023;1323;350400000.0;550500000.0;200100000.0
2022-2023;1326;0.0;0.0;0.0
2022-2023;1327;24.0;24.0;0.0
2022-2023;133;92660.0;95984.0;3324.0
2022-2023;1330;12720.0;12720.0;0.0
2022-2023;1331;2065132322629.0;2868240958911.0;803108636282.0
2022-2023;1332;1.8633288519831524e+25;3.0053300531024155e+27;2.986696764582584e+27
2022-2023;1337;2183.0;3030.0;847.0
2022-2023;1339;20968.0;25099.0;4131.0
2022-2023;134;5612.0;6019.0;407.0
2022-2023;1343;7212.0;7812.0;600.0
2022-2023;1347;31996.0;39299.0;7303.0
2022-2023;1348;1.577915749785565e+16;1.5779157797949684e+16;300094034.0
2022-2023;135;139206124116519.0;139208166159519.0;2042043000.0
2022-2023;1350;572.0;674.0;102.0
2022-2023;1351;6.0;6.0;0.0
2022-2023;1352;1450140.0;1450140.0;0.0
2022-2023;1353;8010.0;8010.0;0.0
2022-2023;1354;62323030.0;63603092.0;1280062.0
2022-2023;1356;935.0;935.0;0.0
2022-2023;136;10249492.0;10249493.0;1.0
2022-2023;1366;447.0;447.0;0.0
2022-2023;1367;100.0;56688.0;56588.0
2022-2023;1368;23.0;25.0;2.0
2022-2023;1369;5.0;5.0;0.0
2022-2023;137;218625157.0;238625159.0;20000002.0
2022-2023;1371;10837.0;12204.0;1367.0
2022-2023;1373;201.0;201.0;0.0
2022-2023;1374;1061576.0;1968883.0;907307.0
2022-2023;138;59524107.0;59524135.0;28.0
2022-2023;139;12425811.0;13465821.0;1040010.0
2022-2023;1397;164.0;292.0;128.0
2022-2023;140;7.0;10.0;3.0
2022-2023;1414;226.0;228.0;2.0
2022-2023;1419;24112268.0;26114349.0;2002081.0
2022-2023;1422;2310215335890.0;2610083439494.0;299868103604.0
2022-2023;1423;48412542395.0;210375663587.0;161963121192.0
2022-2023;1428;421559163447.0;719821194154.0;298262030707.0
2022-2023;1432;81.0;81.0;0.0
2022-2023;144;2264427.0;2264428.0;1.0
2022-2023;145;4.582360119220773e+17;5.042360123720773e+17;4.600000045e+16
2022-2023;146;24452625.0;24552630.0;100005.0
2022-2023;1462;1026.0;1128.0;102.0
2022-2023;1466;0.0;0.0;0.0
2022-2023;1469;245320.0;248038.0;2718.0
2022-2023;1474;325.0;365.0;40.0
2022-2023;148;248203303.0;288209303.0;40006000.0
2022-2023;1483;3.0;3.0;0.0
2022-2023;149;9522.0;9522.0;0.0
2022-2023;15;0.0;81829.0;81829.0
2022-2023;1515;0.0;0.0;0.0
2022-2023;152;650168.0;810168.0;160000.0
2022-2023;1521;0.0;0.0;0.0
2022-2023;1528;550.0;724.0;174.0
2022-2023;1534;363.0;364.0;1.0
2022-2023;154;2110.0;2117.0;7.0
2022-2023;1548;778787.0;781787.0;3000.0
2022-2023;1549;692.0;692.0;0.0
2022-2023;155;6.103534550247e+17;8.473942960155e+17;2.370408409908e+17
2022-2023;1551;10681153.0;12141214.0;1460061.0
2022-2023;1552;474479.0;504504.0;30025.0
2022-2023;1553;3883.0;3883.0;0.0
2022-2023;1556;23.0;23.0;0.0
2022-2023;1557;0.0;1323.0;1323.0
2022-2023;1558;3451.0;3486.0;35.0
2022-2023;156;7801487241.0;7901577252.0;100090011.0
2022-2023;1560;1987.0;2245.0;258.0
2022-2023;1561;1165.0;3764.0;2599.0
2022-2023;1576;1425.0;1500.0;75.0
2022-2023;1578;10747.0;12497.0;1750.0
2022-2023;158;11341415.0;11341415.0;0.0
2022-2023;1588;155.0;161.0;6.0
2022-2023;160;501450.0;502310.0;860.0
2022-2023;161;1629810.0;1629811.0;1.0
2022-2023;162;5500926.0;55001226.0;49500300.0
2022-2023;163;98.0;108.0;10.0
2022-2023;1642;0.0;0.0;0.0
2022-2023;1657;91.0;91.0;0.0
2022-2023;1658;684.0;725.0;41.0
2022-2023;167;0.0;0.0;0.0
2022-2023;1670;4874.0;10619.0;5745.0
2022-2023;1671;304334130556.0;309334410562.0;5000280006.0
2022-2023;1672;1565.0;3410.0;1845.0
2022-2023;1673;2020.0;4410.0;2390.0
2022-2023;1674;850.0;892.0;42.0
2022-2023;1676;0.0;0.0;0.0
2022-2023;1677;55290000.0;57000000.0;1710000.0
2022-2023;1683;0.0;0.0;0.0
2022-2023;1689;394315.0;394315.0;0.0
2022-2023;169;57185572.0;57185572.0;0.0
2022-2023;1699;0.0;0.0;0.0
2022-2023;1708;0.0;0.0;0.0
2022-2023;1709;14392451692.0;16932451692.0;2540000000.0
2022-2023;1711;1615.0;1700.0;85.0
2022-2023;172;6055.0;6960.0;905.0
2022-2023;1720;13.0;13.0;0.0
2022-2023;173;82029522952.0;285930393035.0;203900870083.0
2022-2023;1778;793906701618415.0;923136838423018.0;129230136804603.0
2022-2023;178;260733223445.0;350033313445.0;89300090000.0
2022-2023;18;0.0;209799209799.0;209799209799.0
2022-2023;1804;4094333589.0;10831366000.0;6737032411.0
2022-2023;1805;163.0;163.0;0.0
2022-2023;1823;0.0;0.0;0.0
2022-2023;1824;0.0;0.0;0.0
2022-2023;1825;0.0;0.0;0.0
2022-2023;1837;82556874.0;825568827.0;743011953.0
2022-2023;1851;668.0;703.0;35.0
2022-2023;1854;1037.0;4411.0;3374.0
2022-2023;1855;71147114.0;71147114.0;0.0
2022-2023;1856;4.8152623614865006e+27;4.983262401537261e+27;1.6800004005076004e+26
2022-2023;1862;0.0;0.0;0.0
2022-2023;1866;51500.0;53600.0;2100.0
2022-2023;1867;0.0;0.0;0.0
2022-2023;1868;0.0;0.0;0.0
2022-2023;1870;661000931.0;6610001000.0;5949000069.0
2022-2023;1872;9.712971245609713e+31;1.0292102924574103e+38;1.0292093211602857e+38
2022-2023;1873;9.270192701927021e+19;9.350693506935069e+19;8.050080500804813e+17
2022-2023;1875;2234328259024.0;2304331569401.0;70003310377.0
2022-2023;1892;57143029641.0;57433065650.0;290036009.0
2022-2023;1899;10.0;10.0;0.0
2022-2023;1901;194630.0;274634.0;80004.0
2022-2023;1902;820.0;8630.0;7810.0
2022-2023;1904;2329.0;2632.0;303.0
2022-2023;1905;553.0;576.0;23.0
2022-2023;1906;443597.0;4410697.0;3967100.0
2022-2023;1907;8196.0;81912.0;73716.0
2022-2023;1908;154706608.0;2467221004.0;2312514396.0
2022-2023;1909;97237218.0;109265279.0;12028061.0
2022-2023;1910;10571719135.0;10971738163.0;400019028.0
2022-2023;1911;102339.0;112339.0;10000.0
2022-2023;1912;353999577.0;4891002922.0;4537003345.0
2022-2023;1913;71837.0;611937.0;540100.0
2022-2023;1920;40.0;737.0;697.0
2022-2023;1921;0.0;0.0;0.0
2022-2023;1922;962645.0;11627245.0;10664600.0
2022-2023;1923;523354227.0;530419238.0;7065011.0
2022-2023;1924;154260198.0;166268381.0;12008183.0
2022-2023;1925;121710.0;121819.0;109.0
2022-2023;1931;2020.0;2020.0;0.0
2022-2023;1943;1790.0;1819.0;29.0
2022-2023;1947;128.0;133.0;5.0
2022-2023;195;1900.0;2159.0;259.0
2022-2023;1950;0.0;0.0;0.0
2022-2023;1954;169.0;175.0;6.0
2022-2023;1957;2201.0;2728.0;527.0
2022-2023;1961;603.0;745.0;142.0
2022-2023;1965;1201.0;1820.0;619.0
2022-2023;1967;87.0;111.0;24.0
2022-2023;1973;1209189.0;1209191.0;2.0
2022-2023;1977;247.0;247.0;0.0
2022-2023;1978;100774315.0;102424385.0;1650070.0
2022-2023;1979;18744.0;22047.0;3303.0
2022-2023;1980;193.0;193.0;0.0
2022-2023;1981;201710.0;202410.0;700.0
2022-2023;1984;4562044017927.0;4562354028084.0;310010157.0
2022-2023;1985;375118450293275.0;375144558309276.0;26108016001.0
2022-2023;1986;21450.0;21450.0;0.0
2022-2023;1989;0.0;652250.0;652250.0
2022-2023;1991;10075.0;10239.0;164.0
2022-2023;1995;7643.0;8239.0;596.0
2022-2023;1996;3686.0;3804.0;118.0
2022-2023;1997;5.0;6.0;1.0
2022-2023;1998;1680.0;1680.0;0.0
2022-2023;1999;20867.0;20889.0;22.0
2022-2023;2;2911.0;3021.0;110.0
2022-2023;2000;983.0;984.0;1.0
2022-2023;2001;9625.0;9627.0;2.0
2022-2023;2002;96.0;96.0;0.0
2022-2023;2003;324.0;324.0;0.0
2022-2023;2005;2443.0;5375.0;2932.0
2022-2023;2007;23948.0;24196.0;248.0
2022-2023;2013;66.0;66.0;0.0
2022-2023;2014;1212.0;1212.0;0.0
2022-2023;2015;8.13013402656023e+17;1.3790140301175632e+19;1.297712689851961e+19
2022-2023;2016;1023.0;1051.0;28.0
2022-2023;2017;1472.0;1472.0;0.0
2022-2023;2021;5.226252525225721e+19;5.2262525252262216e+19;5005312.0
2022-2023;2022;3.0;3.0;0.0
2022-2023;2023;1000.0;1000.0;0.0
2022-2023;2032;189218941648.0;189418941894.0;200000246.0
2022-2023;2035;791.0;888.0;97.0
2022-2023;2036;138.0;150.0;12.0
2022-2023;2038;130.0;138.0;8.0
2022-2023;2041;15963.0;15963.0;0.0
2022-2023;2043;226.0;226.0;0.0
2022-2023;2047;1000015000.0;1511518003.0;511503003.0
2022-2023;2048;75466.0;83977.0;8511.0
2022-2023;2058;109530.0;172601.0;63071.0
2022-2023;2060;0.0;0.0;0.0
2022-2023;2072;375193.0;444992.0;69799.0
2022-2023;2080;51.0;56.0;5.0
2022-2023;2082;31.0;39.0;8.0
2022-2023;2083;48.0;53.0;5.0
2022-2023;2084;33.0;36.0;3.0
2022-2023;2091;139139132.0;139139137.0;5.0
2022-2023;2094;0.0;0.0;0.0
2022-2023;2095;0.0;0.0;0.0
2022-2023;21;5713853651472.0;5953933881487.0;240080230015.0
2022-2023;2104;6478.0;6898.0;420.0
2022-2023;2105;481250.0;482266.0;1016.0
2022-2023;2106;141246.0;153249.0;12003.0
2022-2023;2110;871.0;874.0;3.0
2022-2023;2112;18560232.0;21273232.0;2713000.0
2022-2023;2115;45.0;50.0;5.0
2022-2023;2128;0.0;0.0;0.0
2022-2023;2132;184848.0;184848.0;0.0
2022-2023;2142;0.0;0.0;0.0
2022-2023;2150;2601.0;4002.0;1401.0
2022-2023;2151;9245.0;24349.0;15104.0
2022-2023;2155;8385174112973693.0;8385174815563996.0;702590303.0
2022-2023;2158;936472149.0;936522353.0;50204.0
2022-2023;22;251.0;273.0;22.0
2022-2023;2217;0.0;0.0;0.0
2022-2023;2222;32217.0;38317.0;6100.0
2022-2023;2223;1503914.0;1903915.0;400001.0
2022-2023;2224;31177.0;32281.0;1104.0
2022-2023;2225;787403.0;787404.0;1.0
2022-2023;2227;28134.0;28334.0;200.0
2022-2023;2228;2.0;2.0;0.0
2022-2023;2229;65785233430000.0;81815454540000.0;16030221110000.0
2022-2023;2235;0.0;0.0;0.0
2022-2023;2238;626611190000.0;10203881440000.0;9577270250000.0
2022-2023;2239;4.0;4.0;0.0
2022-2023;2240;0.0;0.0;0.0
2022-2023;2242;0.0;0.0;0.0
2022-2023;2250;3305.0;33375.0;30070.0
2022-2023;2253;505.0;520.0;15.0
2022-2023;2254;3090.0;3090.0;0.0
2022-2023;2255;351.0;351.0;0.0
2022-2023;2259;10.0;10.0;0.0
2022-2023;2260;0.0;0.0;0.0
2022-2023;2265;2076.0;2079.0;3.0
2022-2023;2268;11693.0;11693.0;0.0
2022-2023;2275;3609.0;4325.0;716.0
2022-2023;2286;534973.0;5931318.0;5396345.0
2022-2023;2287;121158.0;121274.0;116.0
2022-2023;2290;1257.0;1257.0;0.0
2022-2023;2291;4569.0;4739.0;170.0
2022-2023;2293;242669.0;303336.0;60667.0
2022-2023;2297;211.0;232.0;21.0
2022-2023;2300;1164.0;1546.0;382.0
2022-2023;2358;722570.0;7226132.0;6503562.0
2022-2023;2359;281456.0;281471.0;15.0
2022-2023;2375;270466.0;369110.0;98644.0
2022-2023;2376;0.0;0.0;0.0
2022-2023;2377;250.0;250.0;0.0
2022-2023;2378;83090.0;840103.0;757013.0
2022-2023;243;42.0;51.0;9.0
2022-2023;245;0.0;0.0;0.0
2022-2023;2450;3960.0;10808.0;6848.0
2022-2023;2454;0.0;0.0;0.0
2022-2023;247;6753.0;6753.0;0.0
2022-2023;2505;2.0;2.0;0.0
2022-2023;2539;7.0;7.0;0.0
2022-2023;254;0.0;0.0;0.0
2022-2023;2545;0.0;0.0;0.0
2022-2023;255;1067.0;1067.0;0.0
2022-2023;2550;0.0;45.0;45.0
2022-2023;2552;24.0;109.0;85.0
2022-2023;2553;65.0;75.0;10.0
2022-2023;2554;702.0;999.0;297.0
2022-2023;2556;59.0;384.0;325.0
2022-2023;2564;0.0;0.0;0.0
2022-2023;2568;250.0;261.0;11.0
2022-2023;2569;4561251.0;4561851.0;600.0
2022-2023;2570;8073119210.0;80107119210.0;72034000000.0
2022-2023;2571;5276266.0;5296266.0;20000.0
2022-2023;2573;8.0;8.0;0.0
2022-2023;2574;1291048401752.0;1291384476885.0;336075133.0
2022-2023;2577;3320.0;3321.0;1.0
2022-2023;2585;858051.0;858055.0;4.0
2022-2023;2586;42.0;43.0;1.0
2022-2023;2587;20.0;20.0;0.0
2022-2023;2588;52.0;53.0;1.0
2022-2023;2589;15243822572471.0;15243825042476.0;2470005.0
2022-2023;2590;32.0;33.0;1.0
2022-2023;2592;125.0;129.0;4.0
2022-2023;2593;6.0;6.0;0.0
2022-2023;2594;0.0;0.0;0.0
2022-2023;2595;0.0;0.0;0.0
2022-2023;2596;121278.0;121294.0;16.0
2022-2023;2597;111121.0;111123.0;2.0
2022-2023;2598;282626.0;282741.0;115.0
2022-2023;2600;969416189139105.0;969521190150130.0;105001011025.0
2022-2023;2601;394.0;474.0;80.0
2022-2023;2602;151512272713.0;151515272713.0;3000000.0
2022-2023;2603;7510.0;7512.0;2.0
2022-2023;2605;12212.0;12212.0;0.0
2022-2023;2607;115.0;115.0;0.0
2022-2023;2610;7759.0;7763.0;4.0
2022-2023;2611;19510.0;19810.0;300.0
2022-2023;2612;3636104.0;3636137.0;33.0
2022-2023;2613;111.0;111.0;0.0
2022-2023;2614;313193.0;3131129.0;2817936.0
2022-2023;2617;0.0;0.0;0.0
2022-2023;2618;1622.0;1647.0;25.0
2022-2023;2619;151491.0;151594.0;103.0
2022-2023;2620;0.0;0.0;0.0
2022-2023;2626;8687.0;8687.0;0.0
2022-2023;263;7334554445427.0;7505254495428.0;170700050001.0
2022-2023;2633;3340000.0;3340000.0;0.0
2022-2023;265;0.0;0.0;0.0
2022-2023;267;120.0;1206666.0;1206546.0
2022-2023;268;0.0;0.0;0.0
2022-2023;278;4.0;4.0;0.0
2022-2023;280;659.0;6511.0;5852.0
2022-2023;282;3248.0;3255.0;7.0
2022-2023;283;112.0;113.0;1.0
2022-2023;284;1.0;5.0;4.0
2022-2023;285;0.0;0.0;0.0
2022-2023;288;24.0;31.0;7.0
2022-2023;290;2.0;2.0;0.0
2022-2023;291;4.0;4.0;0.0
2022-2023;292;188.0;188.0;0.0
2022-2023;293;121.0;121.0;0.0
2022-2023;294;361.0;361.0;0.0
2022-2023;296;20020.0;20020.0;0.0
2022-2023;299;110.0;110.0;0.0
2022-2023;304;0.0;0.0;0.0
2022-2023;309;0.0;0.0;0.0
2022-2023;314;1348.0;1355.0;7.0
2022-2023;335;1140.0;19745.0;18605.0
2022-2023;337;1061.0;122271.0;121210.0
2022-2023;339;112.0;112.0;0.0
2022-2023;34;0.0;10640.0;10640.0
2022-2023;341;7.0;7.0;0.0
2022-2023;344;768253.0;7613283.0;6845030.0
2022-2023;351;11.0;12.0;1.0
2022-2023;352;7529.0;7634.0;105.0
2022-2023;355;0.0;0.0;0.0
2022-2023;356;0.0;0.0;0.0
2022-2023;357;756564.0;827564.0;71000.0
2022-2023;36;0.0;200768.0;200768.0
2022-2023;37;0.0;10078890.0;10078890.0
2022-2023;4;68.0;71.0;3.0
2022-2023;423;0.0;0.0;0.0
2022-2023;425;181180850.0;182181855.0;1001005.0
2022-2023;46;0.0;924.0;924.0
2022-2023;47;0.0;80.0;80.0
2022-2023;48;0.0;1.227344855060266e+16;1.227344855060266e+16
2022-2023;5;3.0;13.0;10.0
2022-2023;53;2018.0;4386.0;2368.0
2022-2023;6;141.0;171.0;30.0
2022-2023;655;15724.0;16186.0;462.0
2022-2023;659;444453.0;444455.0;2.0
2022-2023;660;309308342.0;310310369.0;1002027.0
2022-2023;661;27853277.0;280280283.0;252427006.0
2022-2023;662;186127277.0;187187283.0;1060006.0
2022-2023;663;3230113.0;3333116.0;103003.0
2022-2023;664;40518.0;40518.0;0.0
2022-2023;665;2121.0;2799.0;678.0
2022-2023;667;21554.0;21554.0;0.0
2022-2023;668;517.0;517.0;0.0
2022-2023;669;29425213578.0;30533227760.0;1108014182.0
2022-2023;679;368539.0;564197.0;195658.0
2022-2023;680;812793.0;812812.0;19.0
2022-2023;687;0.0;0.0;0.0
2022-2023;688;15478.0;20897.0;5419.0
2022-2023;689;11783.0;12108.0;325.0
2022-2023;690;804.0;844.0;40.0
2022-2023;691;24.0;26.0;2.0
2022-2023;694;2886515615.0;3003845663.0;117330048.0
2022-2023;7;311742148346.0;3307542638614.0;2995800490268.0
2022-2023;707;4983451723.0;12003777768.0;7020326045.0
2022-2023;716;8089.0;8089.0;0.0
2022-2023;719;3346.0;3346.0;0.0
2022-2023;723;64625.0;67639.0;3014.0
2022-2023;728;520986745887.0;532394580735.0;11407834848.0
2022-2023;731;5.0;9.0;4.0
2022-2023;733;46.0;47.0;1.0
2022-2023;734;28621.0;28624.0;3.0
2022-2023;737;2332.0;2893.0;561.0
2022-2023;740;19.0;28.0;9.0
2022-2023;741;0.0;0.0;0.0
2022-2023;742;39.0;39.0;0.0
2022-2023;743;128912.0;128912.0;0.0
2022-2023;744;84757.0;138595.0;53838.0
2022-2023;745;637.0;664.0;27.0
2022-2023;746;2199.0;2430.0;231.0
2022-2023;747;932.0;1900.0;968.0
2022-2023;748;20122431.0;25782578.0;5660147.0
2022-2023;749;31432203.0;33992611.0;2560408.0
2022-2023;750;32113999104483.0;8297451313161561.0;8265337314057078.0
