fiscal_yr;org_id;service_id;channel;volume
2020-2021;123;1429;online;1837.0
2021-2022;123;1429;online;49641.0
2018-2019;123;1430;online;74812.0
2019-2020;123;1430;online;45193.0
2020-2021;123;1430;online;38211.0
2018-2019;123;1431;online;1272.0
2019-2020;123;1431;online;1386.0
2020-2021;123;1431;online;308.0
2018-2019;129;1432;online;2.0
2018-2019;123;1433;online;36933.0
2019-2020;123;1433;online;34602.0
2020-2021;123;1433;online;79252.0
2021-2022;123;1433;online;90747.0
2018-2019;123;1441;online;22136.0
2019-2020;123;1441;online;31037.0
2020-2021;123;1441;online;20954.0
2021-2022;123;1441;online;33511.0
2022-2023;1;144;online;1.0
2018-2019;1;144;online;9.0
2019-2020;1;144;online;3.0
2022-2023;123;1450;online;52.0
2019-2020;123;1454;online;2.0
2020-2021;123;1454;online;409.0
2022-2023;123;1455;online;10457.0
2022-2023;123;1457;online;32206.0
2021-2022;123;1457;online;9797.0
2018-2019;95;1458;online;28.0
2019-2020;95;1458;online;60.0
2018-2019;1;145;online;199.0
2019-2020;1;145;online;428.0
2018-2019;123;1460;online;809.0
2018-2019;123;1461;online;1375.0
2019-2020;123;1461;online;1854.0
2020-2021;123;1461;online;1745.0
2021-2022;123;1461;online;1335.0
2022-2023;95;1462;online;28.0
2021-2022;95;1462;online;87.0
2018-2019;123;1466;online;41.0
2019-2020;123;1466;online;67.0
2020-2021;123;1466;online;1.0
2021-2022;123;1466;online;25.0
2018-2019;95;1467;online;85.0
2019-2020;95;1467;online;595.0
2020-2021;95;1467;online;374.0
2022-2023;95;1468;online;51.0
2020-2021;95;1468;online;49.0
2021-2022;95;1468;online;48.0
2019-2020;95;1469;online;6404.0
2020-2021;95;1469;online;10983.0
2022-2023;1;146;online;12.0
2018-2019;1;146;online;10.0
2019-2020;1;146;online;9.0
2021-2022;123;1470;online;6242.0
2018-2019;123;1471;online;1193126.0
2019-2020;123;1471;online;1571068.0
2019-2020;95;1473;online;732.0
2019-2020;95;1474;online;19.0
2018-2019;95;1475;online;25.0
2019-2020;95;1475;online;56.0
2018-2019;1;147;online;45.0
2018-2019;123;1481;online;2135.0
2019-2020;123;1481;online;4054.0
2020-2021;123;1482;online;1039.0
2021-2022;123;1482;online;71302.0
2022-2023;123;1488;online;10434.0
2019-2020;123;1488;online;596.0
2020-2021;123;1488;online;426.0
2021-2022;123;1488;online;3584.0
2019-2020;123;1489;online;131.0
2020-2021;123;1489;online;218.0
2021-2022;123;1489;online;532.0
2022-2023;1;148;online;303.0
2018-2019;1;148;online;170.0
2019-2020;1;148;online;448.0
2020-2021;1;148;online;63.0
2021-2022;1;148;online;231.0
2018-2019;123;1490;online;323421.0
2019-2020;123;1490;online;316868.0
2019-2020;123;1497;online;763.0
2021-2022;123;1497;online;1501.0
2018-2019;1;149;online;76.0
2018-2019;305;14;online;1034.0
2021-2022;123;1503;online;294.0
2018-2019;282;1505;online;62.0
2018-2019;1;150;online;342.0
2018-2019;123;1512;online;308518.0
2019-2020;123;1512;online;358326.0
2020-2021;123;1512;online;97124.0
2018-2019;123;1513;online;1.0
2018-2019;123;1514;online;79728.0
2018-2019;123;1516;online;13377.0
2018-2019;248;1517;online;49.0
2019-2020;248;1517;online;56.0
2020-2021;248;1517;online;49.0
2018-2019;123;1518;online;1177.0
2022-2023;134;1519;online;2000.0
2021-2022;134;1519;online;2000.0
2018-2019;123;1520;online;28144.0
2019-2020;123;1520;online;25644.0
2020-2021;123;1520;online;19378.0
2021-2022;123;1520;online;37771.0
2022-2023;134;1522;online;653668.0
2020-2021;134;1522;online;581693.0
2021-2022;134;1522;online;653668.0
2022-2023;1;152;online;168.0
2018-2019;1;152;online;32.0
2020-2021;1;152;online;37.0
2021-2022;1;152;online;23.0
2018-2019;129;1531;online;132.0
2022-2023;139;1532;online;3014.0
2018-2019;139;1532;online;4137.0
2019-2020;139;1532;online;2879.0
2020-2021;139;1532;online;2509.0
2019-2020;86;1533;online;6.0
2020-2021;86;1533;online;11.0
2021-2022;86;1533;online;13.0
2018-2019;348;1534;online;132.0
2018-2019;1;153;online;167.0
2019-2020;1;153;online;121.0
2018-2019;138;1543;online;61.0
2019-2020;138;1543;online;101.0
2020-2021;138;1543;online;122.0
2021-2022;138;1543;online;202.0
2021-2022;138;1546;online;3.0
2022-2023;228;1547;online;504.0
2019-2020;228;1547;online;16422.0
2020-2021;228;1547;online;12114.0
2021-2022;228;1547;online;717.0
2018-2019;26;1548;online;648.0
2020-2021;26;1548;online;185.0
2021-2022;26;1548;online;85.0
2022-2023;228;1549;online;36.0
2019-2020;228;1549;online;172.0
2020-2021;228;1549;online;161.0
2021-2022;228;1549;online;69.0
2018-2019;1;154;online;1.0
2022-2023;228;1553;online;572150.0
2019-2020;228;1553;online;113316.0
2020-2021;228;1553;online;85322.0
2021-2022;228;1553;online;397065.0
2019-2020;228;1557;online;744.0
2020-2021;228;1557;online;573.0
2021-2022;228;1557;online;726.0
2022-2023;117;155;online;847.0
2021-2022;117;155;online;710.0
2018-2019;138;1564;online;334.0
2019-2020;138;1564;online;328.0
2020-2021;138;1564;online;422.0
2021-2022;138;1564;online;389.0
2018-2019;138;1567;online;2500.0
2019-2020;138;1567;online;1987.0
2021-2022;138;1567;online;1243.0
2022-2023;1;156;online;7.0
2018-2019;1;156;online;2985.0
2019-2020;1;156;online;925.0
2020-2021;1;156;online;109.0
2021-2022;1;156;online;4.0
2018-2019;138;1572;online;1800.0
2019-2020;138;1572;online;1628.0
2022-2023;134;1576;online;13.0
2018-2019;138;1580;online;110.0
2019-2020;138;1580;online;900.0
2020-2021;138;1580;online;900.0
2021-2022;138;1580;online;450.0
2018-2019;138;1581;online;26.0
2019-2020;138;1581;online;26.0
2020-2021;138;1581;online;1166.0
2021-2022;138;1581;online;1166.0
2018-2019;138;1582;online;8500.0
2020-2021;138;1582;online;6359.0
2021-2022;138;1582;online;4529.0
2022-2023;1;158;online;1.0
2018-2019;1;158;online;17.0
2019-2020;1;158;online;13.0
2022-2023;305;15;online;81829.0
2018-2019;305;15;online;16889.0
2019-2020;305;15;online;30347.0
2020-2021;305;15;online;80228.0
2021-2022;305;15;online;63370.0
2021-2022;138;1606;online;2.0
2019-2020;138;1608;online;390.0
2020-2021;138;1608;online;760.0
2021-2022;138;1608;online;1344.0
2019-2020;138;1609;online;2889.0
2019-2020;138;1614;online;96714.0
2021-2022;138;1614;online;126903.0
2018-2019;1;161;online;12.0
2019-2020;1;161;online;3.0
2020-2021;138;1620;online;1.0
2021-2022;138;1620;online;2438.0
2019-2020;138;1622;online;133593.0
2021-2022;138;1622;online;192142.0
2020-2021;138;1623;online;34.0
2021-2022;138;1623;online;5.0
2022-2023;139;1628;online;948.0
2018-2019;139;1628;online;819.0
2019-2020;139;1628;online;410.0
2020-2021;139;1628;online;215.0
2021-2022;139;1628;online;842.0
2018-2019;1;162;online;4.0
2018-2019;1;163;online;3.0
2018-2019;134;1640;online;1786.0
2020-2021;134;1640;online;1745.0
2021-2022;134;1640;online;2800.0
2018-2019;134;1641;online;421.0
2020-2021;134;1641;online;279.0
2021-2022;134;1641;online;198.0
2018-2019;134;1643;online;616.0
2021-2022;134;1644;online;301.0
2018-2019;134;1645;online;534.0
2020-2021;134;1645;online;465.0
2021-2022;134;1647;online;27.0
2020-2021;138;1649;online;241.0
2021-2022;138;1649;online;337.0
2018-2019;1;164;online;157.0
2019-2020;1;164;online;37.0
2021-2022;134;1657;online;600.0
2022-2023;95;1658;online;725.0
2019-2020;95;1658;online;1488.0
2020-2021;95;1658;online;1386.0
2021-2022;95;1658;online;935.0
2018-2019;99;165;online;8321.0
2020-2021;99;165;online;14124.0
2021-2022;99;165;online;15318.0
2018-2019;138;1662;online;52185.0
2019-2020;138;1662;online;48868.0
2020-2021;138;1662;online;223.0
2021-2022;138;1662;online;240.0
2018-2019;138;1663;online;19318.0
2019-2020;138;1663;online;92897.0
2018-2019;138;1664;online;1117.0
2019-2020;138;1664;online;787.0
2022-2023;95;1671;online;309.0
2020-2021;95;1671;online;246.0
2021-2022;95;1671;online;494.0
2022-2023;228;1677;online;57000000.0
2019-2020;63;1678;online;198.0
2020-2021;63;1679;online;178.0
2021-2022;63;1679;online;107.0
2019-2020;126;1688;online;4000.0
2020-2021;126;1688;online;4000.0
2021-2022;126;1688;online;4000.0
2022-2023;126;1690;online;2026.0
2020-2021;126;1690;online;1154.0
2021-2022;126;1690;online;761.0
2022-2023;126;1691;online;479.0
2018-2019;126;1691;online;1022.0
2019-2020;126;1691;online;1129.0
2020-2021;126;1691;online;678.0
2021-2022;126;1691;online;432.0
2021-2022;126;1695;online;625436.0
2022-2023;126;1698;online;300139.0
2019-2020;126;1698;online;314350.0
2020-2021;126;1698;online;312974.0
2022-2023;230;169;online;5718.0
2018-2019;230;169;online;14589.0
2019-2020;230;169;online;7427.0
2020-2021;230;169;online;6535.0
2021-2022;230;169;online;7133.0
2018-2019;305;16;online;2510.0
2019-2020;139;1707;online;515.0
2022-2023;134;1709;online;2160.0
2021-2022;134;1709;online;2616.0
2018-2019;152;170;online;28119852.0
2019-2020;348;1717;online;686.0
2019-2020;63;1719;online;40.0
2018-2019;152;171;online;2276.0
2022-2023;151;1726;online;10104531.0
2020-2021;151;1726;online;10243558.0
2021-2022;151;1726;online;9830975.0
2018-2019;223;1728;online;1.0
2019-2020;223;1728;online;13.0
2020-2021;223;1728;online;8.0
2021-2022;152;172;online;5688.0
2018-2019;129;1736;online;724.0
2018-2019;306;173;online;2932.0
2019-2020;306;173;online;3626.0
2020-2021;306;173;online;3316.0
2021-2022;306;173;online;3197.0
2018-2019;125;1741;online;3000.0
2019-2020;125;1741;online;435.0
2020-2021;125;1741;online;435.0
2018-2019;125;1745;online;225.0
2018-2019;237;1777;online;46.0
2018-2019;237;1782;online;150.0
2018-2019;306;178;online;5464.0
2019-2020;306;178;online;6707.0
2020-2021;306;178;online;4317.0
2021-2022;306;178;online;5096.0
2022-2023;282;1792;online;50905.0
2019-2020;282;1792;online;46808.0
2020-2021;282;1792;online;58000.0
2021-2022;282;1792;online;41391.0
2022-2023;282;1793;online;2729.0
2019-2020;282;1793;online;3030.0
2020-2021;282;1793;online;3084.0
2021-2022;282;1793;online;3404.0
2022-2023;282;1794;online;5124.0
2019-2020;282;1794;online;30050.0
2020-2021;282;1794;online;12607.0
2021-2022;282;1794;online;14210.0
2022-2023;282;1796;online;1670.0
2019-2020;282;1796;online;2917.0
2020-2021;282;1796;online;2844.0
2021-2022;282;1796;online;2512.0
2018-2019;305;17;online;2351.0
2022-2023;76;1817;online;102.0
2018-2019;76;1817;online;100.0
2020-2021;76;1817;online;219.0
2021-2022;76;1817;online;219.0
2018-2019;539;1818;online;26.0
2019-2020;539;1818;online;156.0
2018-2019;266;1821;online;1.0
2019-2020;266;1821;online;29.0
2021-2022;266;1821;online;128.0
2018-2019;247;1824;online;39.0
2019-2020;247;1824;online;12.0
2018-2019;222;1835;online;1.0
2019-2020;222;1835;online;3.0
2021-2022;122;1837;online;764.0
2018-2019;199;1844;online;170.0
2019-2020;199;1844;online;131.0
2020-2021;199;1844;online;116.0
2021-2022;199;1844;online;212.0
2020-2021;199;1848;online;9845.0
2021-2022;199;1848;online;4343.0
2020-2021;199;1850;online;50.0
2022-2023;199;1851;online;703.0
2019-2020;199;1851;online;671.0
2020-2021;199;1851;online;833.0
2022-2023;199;1854;online;846.0
2019-2020;199;1854;online;5348.0
2020-2021;199;1854;online;4819.0
2020-2021;126;1857;online;100.0
2019-2020;126;1861;online;454.0
2020-2021;126;1861;online;553.0
2021-2022;126;1861;online;512.0
2022-2023;76;1862;online;111.0
2018-2019;114;1863;online;1.0
2022-2023;199;1867;online;14180.0
2018-2019;199;1867;online;11656.0
2019-2020;199;1867;online;12302.0
2020-2021;199;1867;online;8505.0
2022-2023;199;1868;online;101.0
2018-2019;199;1868;online;128.0
2019-2020;199;1868;online;104.0
2020-2021;199;1868;online;122.0
2022-2023;199;1869;online;2103.0
2020-2021;199;1869;online;2070.0
2021-2022;199;1869;online;2152.0
2018-2019;151;1871;online;10.0
2019-2020;151;1871;online;11.0
2022-2023;295;1873;online;93506.0
2018-2019;295;1873;online;130894.0
2019-2020;295;1873;online;130894.0
2020-2021;295;1873;online;67640.0
2021-2022;295;1873;online;90812.0
2019-2020;93;1874;online;91.0
2022-2023;93;1875;online;35785.0
2018-2019;93;1875;online;73363.0
2019-2020;93;1875;online;72718.0
2020-2021;93;1875;online;685427.0
2021-2022;93;1875;online;43201.0
2022-2023;93;1876;online;21.0
2018-2019;93;1876;online;1474.0
2019-2020;93;1876;online;1496.0
2021-2022;93;1876;online;1578.0
2022-2023;240;1882;online;1378.0
2018-2019;240;1882;online;300.0
2019-2020;240;1882;online;300.0
2020-2021;240;1882;online;400.0
2021-2022;240;1882;online;500.0
2018-2019;130;1888;online;3241.0
2022-2023;47;18;online;209799.0
2021-2022;47;18;online;6.0
2022-2023;122;1901;online;46.0
2019-2020;122;1901;online;284.0
2020-2021;122;1901;online;28.0
2021-2022;122;1901;online;50.0
2022-2023;122;1904;online;2676.0
2018-2019;122;1904;online;2463.0
2019-2020;122;1904;online;2284.0
2020-2021;122;1904;online;2251.0
2021-2022;122;1904;online;2462.0
2022-2023;122;1905;online;526.0
2018-2019;122;1905;online;386.0
2019-2020;122;1905;online;413.0
2020-2021;122;1905;online;408.0
2021-2022;122;1905;online;472.0
2022-2023;122;1906;online;54.0
2018-2019;122;1906;online;32.0
2019-2020;122;1906;online;26.0
2020-2021;122;1906;online;34.0
2021-2022;122;1906;online;46.0
2022-2023;122;1910;online;1434.0
2021-2022;122;1910;online;1260.0
2022-2023;122;1911;online;20.0
2022-2023;122;1912;online;997.0
2019-2020;122;1912;online;1573.0
2020-2021;122;1912;online;851.0
2021-2022;122;1912;online;854.0
2022-2023;122;1921;online;82.0
2022-2023;122;1923;online;543.0
2021-2022;122;1925;online;41.0
2018-2019;122;1928;online;830.0
2019-2020;122;1928;online;467.0
2020-2021;122;1928;online;522.0
2018-2019;122;1929;online;360.0
2019-2020;122;1929;online;475.0
2020-2021;122;1929;online;15.0
2022-2023;127;1943;online;1458.0
2021-2022;127;1943;online;1458.0
2020-2021;127;1945;online;125.0
2022-2023;127;1947;online;320.0
2020-2021;127;1947;online;397.0
2021-2022;127;1947;online;526.0
2020-2021;127;1948;online;317.0
2022-2023;127;1954;online;399.0
2018-2019;127;1954;online;600.0
2020-2021;127;1954;online;315.0
2021-2022;127;1954;online;399.0
2022-2023;127;1955;online;2464.0
2018-2019;127;1955;online;350.0
2020-2021;127;1955;online;2913.0
2021-2022;127;1955;online;2464.0
2022-2023;127;1956;online;399.0
2018-2019;127;1956;online;4000.0
2020-2021;127;1956;online;2730.0
2021-2022;127;1956;online;399.0
2020-2021;127;1959;online;5200.0
2022-2023;152;195;online;1.0
2018-2019;152;195;online;1176.0
2020-2021;152;195;online;1551.0
2021-2022;152;195;online;2159.0
2020-2021;127;1960;online;75.0
2018-2019;139;1973;online;44.0
2019-2020;139;1973;online;4175.0
2019-2020;137;1975;online;358.0
2022-2023;69;1977;online;187.0
2019-2020;69;1977;online;276.0
2020-2021;69;1977;online;184.0
2021-2022;69;1977;online;203.0
2022-2023;65;1978;online;10680.0
2019-2020;65;1978;online;7223.0
2020-2021;65;1978;online;10463.0
2021-2022;65;1978;online;10695.0
2022-2023;65;1979;online;220.0
2019-2020;65;1979;online;160.0
2020-2021;65;1979;online;211.0
2021-2022;65;1979;online;249.0
2019-2020;1;1985;online;488.0
2022-2023;1;1986;online;7911.0
2021-2022;1;1986;online;8043.0
2019-2020;305;1987;online;269.0
2020-2021;305;1987;online;254.0
2022-2023;305;1989;online;290.0
2019-2020;305;1989;online;34584.0
2020-2021;305;1989;online;73864.0
2021-2022;305;1989;online;774.0
2019-2020;69;1991;online;15116.0
2019-2020;137;1993;online;856.0
2022-2023;139;1996;online;5833.0
2019-2020;139;1996;online;3808.0
2020-2021;139;1996;online;4108.0
2021-2022;139;1996;online;4445.0
2018-2019;65;1;online;4789.0
2022-2023;69;2003;online;324.0
2019-2020;69;2003;online;670.0
2020-2021;69;2003;online;743.0
2021-2022;69;2003;online;299.0
2022-2023;139;2005;online;7491.0
2019-2020;139;2005;online;1903.0
2020-2021;139;2005;online;4988.0
2021-2022;139;2005;online;6627.0
2022-2023;221;2013;online;12.0
2020-2021;221;2013;online;15.0
2021-2022;221;2014;online;9.0
2022-2023;130;2015;online;7889.0
2019-2020;130;2015;online;6929.0
2021-2022;130;2015;online;7861.0
2022-2023;326;2016;online;1051.0
2019-2020;326;2016;online;768.0
2020-2021;326;2016;online;1898.0
2021-2022;326;2016;online;1552.0
2022-2023;326;2017;online;36.0
2019-2020;326;2017;online;63.0
2020-2021;326;2017;online;59.0
2021-2022;326;2017;online;56.0
2022-2023;326;2019;online;1741.0
2019-2020;326;2019;online;1704.0
2020-2021;326;2019;online;799.0
2021-2022;326;2019;online;1865.0
2022-2023;326;2020;online;232.0
2019-2020;326;2020;online;408.0
2020-2021;326;2020;online;541.0
2021-2022;326;2020;online;214.0
2022-2023;326;2022;online;683681.0
2019-2020;326;2022;online;539513.0
2020-2021;326;2022;online;539513.0
2021-2022;326;2022;online;648225.0
2022-2023;221;2023;online;1.0
2019-2020;221;2023;online;3.0
2020-2021;221;2023;online;25.0
2020-2021;122;2025;online;2500.0
2022-2023;137;2028;online;132.0
2019-2020;137;2028;online;131.0
2019-2020;326;2034;online;423.0
2020-2021;326;2034;online;220.0
2022-2023;326;2035;online;18921.0
2019-2020;326;2035;online;28638.0
2020-2021;326;2035;online;1303.0
2021-2022;326;2035;online;19631.0
2022-2023;326;2036;online;236.0
2019-2020;326;2036;online;400.0
2020-2021;326;2036;online;236.0
2021-2022;326;2036;online;236.0
2019-2020;138;2055;online;43930.0
2020-2021;138;2055;online;39336.0
2021-2022;138;2055;online;62184.0
2022-2023;348;2058;online;1060.0
2019-2020;348;2058;online;372.0
2020-2021;348;2058;online;947.0
2019-2020;138;2075;online;54.0
2018-2019;99;208;online;51.0
2019-2020;125;2092;online;17.0
2020-2021;125;2092;online;17.0
2022-2023;137;2094;online;148.0
2019-2020;137;2094;online;148.0
2019-2020;137;2095;online;28.0
2018-2019;305;20;online;2577.0
2019-2020;347;2101;online;25.0
2019-2020;246;2104;online;7.0
2022-2023;246;2105;online;480.0
2020-2021;246;2105;online;142.0
2022-2023;246;2106;online;226.0
2020-2021;246;2106;online;260.0
2021-2022;246;2106;online;94.0
2022-2023;132;2110;online;37806.0
2019-2020;132;2110;online;173328.0
2020-2021;132;2110;online;149398.0
2021-2022;132;2110;online;55005.0
2019-2020;63;2115;online;2802.0
2020-2021;63;2115;online;707.0
2021-2022;63;2115;online;742.0
2019-2020;129;2130;online;1022.0
2019-2020;74;2131;online;229.0
2020-2021;74;2131;online;2094.0
2021-2022;74;2131;online;727.0
2022-2023;123;2132;online;30.0
2019-2020;123;2132;online;1265.0
2020-2021;123;2132;online;452.0
2021-2022;123;2132;online;138.0
2019-2020;129;2133;online;1022.0
2019-2020;297;2150;online;2002.0
2020-2021;297;2150;online;1.0
2020-2021;297;2151;online;1.0
2020-2021;297;2152;online;1.0
2022-2023;74;2155;online;8385.0
2019-2020;74;2155;online;10452.0
2020-2021;74;2155;online;8788.0
2021-2022;74;2155;online;10967.0
2022-2023;140;21;online;595.0
2018-2019;140;21;online;1713.0
2019-2020;140;21;online;522.0
2020-2021;140;21;online;982.0
2021-2022;140;21;online;2678.0
2020-2021;130;2222;online;52.0
2020-2021;1;2223;online;342.0
2021-2022;1;2223;online;228.0
2022-2023;130;2225;online;787.0
2020-2021;130;2225;online;1551.0
2021-2022;130;2225;online;545.0
2022-2023;130;2227;online;34.0
2021-2022;130;2227;online;55.0
2022-2023;130;2229;online;81.0
2020-2021;130;2229;online;256.0
2022-2023;326;2230;online;17296.0
2020-2021;326;2230;online;24000.0
2021-2022;326;2230;online;24000.0
2022-2023;326;2239;online;55.0
2020-2021;326;2239;online;55.0
2021-2022;326;2239;online;55.0
2020-2021;326;2241;online;188786.0
2022-2023;326;2242;online;14496.0
2020-2021;326;2242;online;19199.0
2021-2022;326;2242;online;20449.0
2020-2021;130;2246;online;317.0
2022-2023;326;2253;online;209.0
2020-2021;326;2253;online;207.0
2021-2022;326;2253;online;207.0
2022-2023;280;2254;online;3090.0
2020-2021;280;2254;online;5000.0
2020-2021;127;2255;online;118.0
2020-2021;127;2256;online;48.0
2022-2023;326;2262;online;198.0
2020-2021;326;2262;online;207.0
2021-2022;326;2262;online;142.0
2020-2021;130;2270;online;256.0
2021-2022;130;2270;online;189.0
2022-2023;133;2271;online;43934.0
2022-2023;256;2275;online;1538.0
2020-2021;256;2275;online;1646.0
2021-2022;256;2275;online;1855.0
2020-2021;127;2283;online;235.0
2020-2021;128;2284;online;18134.0
2021-2022;128;2284;online;11137.0
2020-2021;132;2287;online;41.0
2022-2023;132;2291;online;27619.0
2020-2021;132;2291;online;73457.0
2021-2022;132;2291;online;26416.0
2022-2023;135;2300;online;1546.0
2020-2021;135;2300;online;801.0
2021-2022;135;2300;online;1377.0
2020-2021;138;2362;online;19121.0
2021-2022;138;2362;online;64722.0
2020-2021;138;2364;online;80418.0
2021-2022;138;2364;online;62969.0
2020-2021;138;2366;online;150.0
2021-2022;138;2366;online;322.0
2020-2021;138;2370;online;325.0
2021-2022;138;2370;online;325.0
2022-2023;237;2377;online;75.0
2022-2023;137;243;online;51.0
