org_id;latest_si_yr;program_id;report_yr;measure_yr;planned_actual;spending_fte;measure;si_link_yr
130;2024-2025;BNN03;2025-2026;2025-2026;planned;spending;949386269.0;2024-2025
130;2024-2025;BNN03;2025-2026;2026-2027;planned;spending;883524448.0;2024-2025
130;2024-2025;BNN03;2025-2026;2027-2028;planned;spending;22336407.0;2024-2025
130;2024-2025;BNN04;2021-2022;2022-2023;planned;ftes;71.0;2022-2023
130;2024-2025;BNN04;2021-2022;2023-2024;planned;ftes;71.0;2023-2024
130;2024-2025;BNN04;2021-2022;2022-2023;planned;spending;61069201.0;2022-2023
130;2024-2025;BNN04;2021-2022;2023-2024;planned;spending;46001766.0;2023-2024
130;2024-2025;BNN05;2020-2021;2021-2022;planned;ftes;13.0;2021-2022
130;2024-2025;BNN05;2020-2021;2022-2023;planned;ftes;13.0;2022-2023
130;2024-2025;BNN05;2020-2021;2021-2022;planned;spending;4158140.0;2021-2022
130;2024-2025;BNN05;2020-2021;2022-2023;planned;spending;4161125.0;2022-2023
130;2024-2025;BNO01;2025-2026;2025-2026;planned;ftes;117.0;2024-2025
130;2024-2025;BNO01;2025-2026;2026-2027;planned;ftes;119.0;2024-2025
130;2024-2025;BNO01;2025-2026;2027-2028;planned;ftes;121.0;2024-2025
130;2024-2025;BNO01;2025-2026;2025-2026;planned;spending;925940881.0;2024-2025
130;2024-2025;BNO01;2025-2026;2026-2027;planned;spending;912803735.0;2024-2025
130;2024-2025;BNO01;2025-2026;2027-2028;planned;spending;945173008.0;2024-2025
130;2024-2025;BNO02;2020-2021;2021-2022;planned;ftes;33.0;2021-2022
130;2024-2025;BNO02;2020-2021;2022-2023;planned;ftes;33.0;2022-2023
130;2024-2025;BNO02;2020-2021;2021-2022;planned;spending;5654171.0;2021-2022
130;2024-2025;BNO02;2020-2021;2022-2023;planned;spending;5696110.0;2022-2023
130;2024-2025;BNO03;2020-2021;2021-2022;planned;ftes;23.0;2021-2022
130;2024-2025;BNO03;2020-2021;2022-2023;planned;ftes;23.0;2022-2023
130;2024-2025;BNO03;2020-2021;2021-2022;planned;spending;355999145.0;2021-2022
130;2024-2025;BNO03;2020-2021;2022-2023;planned;spending;201272289.0;2022-2023
130;2024-2025;BNO04;2020-2021;2021-2022;planned;ftes;15.0;2021-2022
130;2024-2025;BNO04;2020-2021;2022-2023;planned;ftes;15.0;2022-2023
130;2024-2025;BNO04;2020-2021;2021-2022;planned;spending;3547414.0;2021-2022
130;2024-2025;BNO04;2020-2021;2022-2023;planned;spending;3551461.0;2022-2023
130;2024-2025;BNP01;2025-2026;2025-2026;planned;ftes;682.0;2024-2025
130;2024-2025;BNP01;2025-2026;2026-2027;planned;ftes;680.0;2024-2025
130;2024-2025;BNP01;2025-2026;2027-2028;planned;ftes;651.0;2024-2025
130;2024-2025;BNP01;2025-2026;2025-2026;planned;spending;5088923385.0;2024-2025
130;2024-2025;BNP01;2025-2026;2026-2027;planned;spending;5476395991.0;2024-2025
130;2024-2025;BNP01;2025-2026;2027-2028;planned;spending;6718906281.0;2024-2025
130;2024-2025;BNP02;2025-2026;2025-2026;planned;ftes;57.0;2024-2025
130;2024-2025;BNP02;2025-2026;2026-2027;planned;ftes;56.0;2024-2025
130;2024-2025;BNP02;2025-2026;2027-2028;planned;ftes;56.0;2024-2025
130;2024-2025;BNP02;2025-2026;2025-2026;planned;spending;127582340.0;2024-2025
130;2024-2025;BNP02;2025-2026;2026-2027;planned;spending;125525759.0;2024-2025
130;2024-2025;BNP02;2025-2026;2027-2028;planned;spending;115634339.0;2024-2025
130;2024-2025;BNP03;2020-2021;2021-2022;planned;ftes;149.0;2021-2022
130;2024-2025;BNP03;2020-2021;2022-2023;planned;ftes;149.0;2022-2023
130;2024-2025;BNP03;2020-2021;2021-2022;planned;spending;24887790.0;2021-2022
130;2024-2025;BNP03;2020-2021;2022-2023;planned;spending;24282688.0;2022-2023
130;2024-2025;BNP04;2025-2026;2025-2026;planned;ftes;50.0;2024-2025
130;2024-2025;BNP04;2025-2026;2026-2027;planned;ftes;49.0;2024-2025
130;2024-2025;BNP04;2025-2026;2027-2028;planned;ftes;50.0;2024-2025
130;2024-2025;BNP04;2025-2026;2025-2026;planned;spending;11287385.0;2024-2025
130;2024-2025;BNP04;2025-2026;2026-2027;planned;spending;10122591.0;2024-2025
130;2024-2025;BNP04;2025-2026;2027-2028;planned;spending;10122591.0;2024-2025
130;2024-2025;BNP05;2025-2026;2025-2026;planned;ftes;51.0;2024-2025
130;2024-2025;BNP05;2025-2026;2026-2027;planned;ftes;52.0;2024-2025
130;2024-2025;BNP05;2025-2026;2027-2028;planned;ftes;52.0;2024-2025
130;2024-2025;BNP05;2025-2026;2025-2026;planned;spending;11718856.0;2024-2025
130;2024-2025;BNP05;2025-2026;2026-2027;planned;spending;11730553.0;2024-2025
130;2024-2025;BNP05;2025-2026;2027-2028;planned;spending;11730553.0;2024-2025
130;2024-2025;BNP06;2025-2026;2025-2026;planned;ftes;756.0;2024-2025
130;2024-2025;BNP06;2025-2026;2026-2027;planned;ftes;755.0;2024-2025
130;2024-2025;BNP06;2025-2026;2027-2028;planned;ftes;757.0;2024-2025
130;2024-2025;BNP06;2025-2026;2025-2026;planned;spending;187829951.0;2024-2025
130;2024-2025;BNP06;2025-2026;2026-2027;planned;spending;134524000.0;2024-2025
130;2024-2025;BNP06;2025-2026;2027-2028;planned;spending;126282988.0;2024-2025
130;2024-2025;BNP07;2025-2026;2025-2026;planned;ftes;30.0;2024-2025
130;2024-2025;BNP07;2025-2026;2026-2027;planned;ftes;31.0;2024-2025
130;2024-2025;BNP07;2025-2026;2027-2028;planned;ftes;31.0;2024-2025
130;2024-2025;BNP07;2025-2026;2025-2026;planned;spending;38879859.0;2024-2025
130;2024-2025;BNP07;2025-2026;2026-2027;planned;spending;3036615.0;2024-2025
130;2024-2025;BNP07;2025-2026;2027-2028;planned;spending;3027648.0;2024-2025
130;2024-2025;BNP08;2020-2021;2021-2022;planned;ftes;172.0;2021-2022
130;2024-2025;BNP08;2020-2021;2022-2023;planned;ftes;172.0;2022-2023
130;2024-2025;BNP08;2020-2021;2021-2022;planned;spending;27227434.0;2021-2022
130;2024-2025;BNP08;2020-2021;2022-2023;planned;spending;27491103.0;2022-2023
130;2024-2025;BNP09;2020-2021;2021-2022;planned;ftes;43.0;2021-2022
130;2024-2025;BNP09;2020-2021;2022-2023;planned;ftes;43.0;2022-2023
130;2024-2025;BNP09;2020-2021;2021-2022;planned;spending;2854201.0;2021-2022
130;2024-2025;BNP09;2020-2021;2022-2023;planned;spending;2867746.0;2022-2023
130;2024-2025;BNP10;2020-2021;2021-2022;planned;ftes;380.0;2021-2022
130;2024-2025;BNP10;2020-2021;2022-2023;planned;ftes;380.0;2022-2023
130;2024-2025;BNP10;2020-2021;2021-2022;planned;spending;4869767.0;2021-2022
130;2024-2025;BNP10;2020-2021;2022-2023;planned;spending;4869852.0;2022-2023
130;2024-2025;BNP11;2025-2026;2025-2026;planned;ftes;1295.0;2024-2025
130;2024-2025;BNP11;2025-2026;2026-2027;planned;ftes;1298.0;2024-2025
130;2024-2025;BNP11;2025-2026;2027-2028;planned;ftes;1298.0;2024-2025
130;2024-2025;BNP11;2025-2026;2025-2026;planned;spending;11631021.0;2024-2025
130;2024-2025;BNP11;2025-2026;2026-2027;planned;spending;-3694361.0;2024-2025
130;2024-2025;BNP11;2025-2026;2027-2028;planned;spending;-9805510.0;2024-2025
130;2024-2025;BNP12;2025-2026;2025-2026;planned;ftes;484.0;2024-2025
130;2024-2025;BNP12;2025-2026;2026-2027;planned;ftes;493.0;2024-2025
130;2024-2025;BNP12;2025-2026;2027-2028;planned;ftes;496.0;2024-2025
130;2024-2025;BNP12;2025-2026;2025-2026;planned;spending;66668368.0;2024-2025
130;2024-2025;BNP12;2025-2026;2026-2027;planned;spending;65874327.0;2024-2025
130;2024-2025;BNP12;2025-2026;2027-2028;planned;spending;65874327.0;2024-2025
130;2024-2025;BNP13;2020-2021;2021-2022;planned;ftes;78.0;2021-2022
130;2024-2025;BNP13;2020-2021;2022-2023;planned;ftes;78.0;2022-2023
130;2024-2025;BNP13;2020-2021;2021-2022;planned;spending;1103683.0;2021-2022
130;2024-2025;BNP13;2020-2021;2022-2023;planned;spending;1103683.0;2022-2023
130;2024-2025;BNP14;2020-2021;2021-2022;planned;ftes;15.0;2021-2022
130;2024-2025;BNP14;2020-2021;2022-2023;planned;ftes;15.0;2022-2023
130;2024-2025;BNP14;2020-2021;2021-2022;planned;spending;2771972.0;2021-2022
130;2024-2025;BNP14;2020-2021;2022-2023;planned;spending;2776628.0;2022-2023
130;2024-2025;BNP15;2020-2021;2021-2022;planned;ftes;285.0;2021-2022
130;2024-2025;BNP15;2020-2021;2022-2023;planned;ftes;285.0;2022-2023
130;2024-2025;BNP15;2020-2021;2021-2022;planned;spending;28213031.0;2021-2022
130;2024-2025;BNP15;2020-2021;2022-2023;planned;spending;28226323.0;2022-2023
130;2024-2025;BNP16;2025-2026;2025-2026;planned;ftes;27.0;2024-2025
130;2024-2025;BNP16;2025-2026;2026-2027;planned;ftes;28.0;2024-2025
130;2024-2025;BNP16;2025-2026;2027-2028;planned;ftes;28.0;2024-2025
130;2024-2025;BNP16;2025-2026;2025-2026;planned;spending;3085605.0;2024-2025
130;2024-2025;BNP16;2025-2026;2026-2027;planned;spending;3056413.0;2024-2025
130;2024-2025;BNP16;2025-2026;2027-2028;planned;spending;3056413.0;2024-2025
130;2024-2025;BNP17;2025-2026;2025-2026;planned;ftes;31.0;2024-2025
130;2024-2025;BNP17;2025-2026;2026-2027;planned;ftes;28.0;2024-2025
130;2024-2025;BNP17;2025-2026;2027-2028;planned;ftes;28.0;2024-2025
130;2024-2025;BNP17;2025-2026;2025-2026;planned;spending;285094105.0;2024-2025
130;2024-2025;BNP17;2025-2026;2026-2027;planned;spending;142530597.0;2024-2025
130;2024-2025;BNP17;2025-2026;2027-2028;planned;spending;128867853.0;2024-2025
130;2024-2025;BNP18;2025-2026;2025-2026;planned;ftes;868.0;2024-2025
130;2024-2025;BNP18;2025-2026;2026-2027;planned;ftes;779.0;2024-2025
130;2024-2025;BNP18;2025-2026;2027-2028;planned;ftes;782.0;2024-2025
130;2024-2025;BNP18;2025-2026;2025-2026;planned;spending;83945902.0;2024-2025
130;2024-2025;BNP18;2025-2026;2026-2027;planned;spending;60614034.0;2024-2025
130;2024-2025;BNP18;2025-2026;2027-2028;planned;spending;59618480.0;2024-2025
130;2024-2025;ISS01;2025-2026;2025-2026;planned;ftes;428.0;2024-2025
130;2024-2025;ISS01;2025-2026;2026-2027;planned;ftes;429.0;2024-2025
130;2024-2025;ISS01;2025-2026;2027-2028;planned;ftes;430.0;2024-2025
130;2024-2025;ISS01;2025-2026;2025-2026;planned;spending;54623588.0;2024-2025
130;2024-2025;ISS01;2025-2026;2026-2027;planned;spending;54216388.0;2024-2025
130;2024-2025;ISS01;2025-2026;2027-2028;planned;spending;55127623.0;2024-2025
130;2024-2025;ISS02;2025-2026;2025-2026;planned;ftes;204.0;2024-2025
130;2024-2025;ISS02;2025-2026;2026-2027;planned;ftes;204.0;2024-2025
130;2024-2025;ISS02;2025-2026;2027-2028;planned;ftes;205.0;2024-2025
130;2024-2025;ISS02;2025-2026;2025-2026;planned;spending;26665434.0;2024-2025
130;2024-2025;ISS02;2025-2026;2026-2027;planned;spending;24964851.0;2024-2025
130;2024-2025;ISS02;2025-2026;2027-2028;planned;spending;24846374.0;2024-2025
130;2024-2025;ISS03;2025-2026;2025-2026;planned;ftes;12.0;2024-2025
130;2024-2025;ISS03;2025-2026;2026-2027;planned;ftes;12.0;2024-2025
130;2024-2025;ISS03;2025-2026;2027-2028;planned;ftes;11.0;2024-2025
130;2024-2025;ISS03;2025-2026;2025-2026;planned;spending;6530799.0;2024-2025
130;2024-2025;ISS03;2025-2026;2026-2027;planned;spending;6356303.0;2024-2025
130;2024-2025;ISS03;2025-2026;2027-2028;planned;spending;6263579.0;2024-2025
130;2024-2025;ISS04;2025-2026;2025-2026;planned;ftes;265.0;2024-2025
130;2024-2025;ISS04;2025-2026;2026-2027;planned;ftes;268.0;2024-2025
130;2024-2025;ISS04;2025-2026;2027-2028;planned;ftes;270.0;2024-2025
130;2024-2025;ISS04;2025-2026;2025-2026;planned;spending;28419826.0;2024-2025
130;2024-2025;ISS04;2025-2026;2026-2027;planned;spending;28021074.0;2024-2025
130;2024-2025;ISS04;2025-2026;2027-2028;planned;spending;27826481.0;2024-2025
130;2024-2025;ISS05;2025-2026;2025-2026;planned;ftes;168.0;2024-2025
130;2024-2025;ISS05;2025-2026;2026-2027;planned;ftes;169.0;2024-2025
130;2024-2025;ISS05;2025-2026;2027-2028;planned;ftes;170.0;2024-2025
130;2024-2025;ISS05;2025-2026;2025-2026;planned;spending;23279258.0;2024-2025
130;2024-2025;ISS05;2025-2026;2026-2027;planned;spending;21954875.0;2024-2025
130;2024-2025;ISS05;2025-2026;2027-2028;planned;spending;21760005.0;2024-2025
130;2024-2025;ISS06;2025-2026;2025-2026;planned;ftes;26.0;2024-2025
130;2024-2025;ISS06;2025-2026;2026-2027;planned;ftes;27.0;2024-2025
130;2024-2025;ISS06;2025-2026;2027-2028;planned;ftes;27.0;2024-2025
130;2024-2025;ISS06;2025-2026;2025-2026;planned;spending;2810195.0;2024-2025
130;2024-2025;ISS06;2025-2026;2026-2027;planned;spending;2811142.0;2024-2025
130;2024-2025;ISS06;2025-2026;2027-2028;planned;spending;2811142.0;2024-2025
130;2024-2025;ISS07;2025-2026;2025-2026;planned;ftes;363.0;2024-2025
130;2024-2025;ISS07;2025-2026;2026-2027;planned;ftes;363.0;2024-2025
130;2024-2025;ISS07;2025-2026;2027-2028;planned;ftes;363.0;2024-2025
130;2024-2025;ISS07;2025-2026;2025-2026;planned;spending;34731938.0;2024-2025
130;2024-2025;ISS07;2025-2026;2026-2027;planned;spending;31622975.0;2024-2025
130;2024-2025;ISS07;2025-2026;2027-2028;planned;spending;31438554.0;2024-2025
130;2024-2025;ISS08;2025-2026;2025-2026;planned;ftes;59.0;2024-2025
130;2024-2025;ISS08;2025-2026;2026-2027;planned;ftes;55.0;2024-2025
130;2024-2025;ISS08;2025-2026;2027-2028;planned;ftes;55.0;2024-2025
130;2024-2025;ISS08;2025-2026;2025-2026;planned;spending;5649138.0;2024-2025
130;2024-2025;ISS08;2025-2026;2026-2027;planned;spending;5649904.0;2024-2025
130;2024-2025;ISS08;2025-2026;2027-2028;planned;spending;5649904.0;2024-2025
130;2024-2025;ISS09;2025-2026;2025-2026;planned;ftes;7.0;2024-2025
130;2024-2025;ISS09;2025-2026;2026-2027;planned;ftes;7.0;2024-2025
130;2024-2025;ISS09;2025-2026;2027-2028;planned;ftes;7.0;2024-2025
130;2024-2025;ISS09;2025-2026;2025-2026;planned;spending;616127.0;2024-2025
130;2024-2025;ISS09;2025-2026;2026-2027;planned;spending;616127.0;2024-2025
130;2024-2025;ISS09;2025-2026;2027-2028;planned;spending;616127.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2025-2026;planned;ftes;34.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2026-2027;planned;ftes;34.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2027-2028;planned;ftes;34.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2025-2026;planned;spending;2764844.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2026-2027;planned;spending;2764844.0;2024-2025
130;2024-2025;ISS0Z;2025-2026;2027-2028;planned;spending;2764844.0;2024-2025
132;2024-2025;BNX01;2025-2026;2025-2026;planned;ftes;2295.0;2024-2025
132;2024-2025;BNX01;2025-2026;2026-2027;planned;ftes;2295.0;2024-2025
132;2024-2025;BNX01;2025-2026;2027-2028;planned;ftes;2295.0;2024-2025
132;2024-2025;BNX01;2025-2026;2025-2026;planned;spending;128240033.0;2024-2025
132;2024-2025;BNX01;2025-2026;2026-2027;planned;spending;127637078.0;2024-2025
132;2024-2025;BNX01;2025-2026;2027-2028;planned;spending;127605412.0;2024-2025
132;2024-2025;BNX02;2025-2026;2025-2026;planned;ftes;233.0;2024-2025
132;2024-2025;BNX02;2025-2026;2026-2027;planned;ftes;233.0;2024-2025
132;2024-2025;BNX02;2025-2026;2027-2028;planned;ftes;233.0;2024-2025
132;2024-2025;BNX02;2025-2026;2025-2026;planned;spending;25302161.0;2024-2025
132;2024-2025;BNX02;2025-2026;2026-2027;planned;spending;25390796.0;2024-2025
132;2024-2025;BNX02;2025-2026;2027-2028;planned;spending;25364388.0;2024-2025
132;2024-2025;BNX03;2025-2026;2025-2026;planned;ftes;1523.0;2024-2025
132;2024-2025;BNX03;2025-2026;2026-2027;planned;ftes;1523.0;2024-2025
132;2024-2025;BNX03;2025-2026;2027-2028;planned;ftes;1523.0;2024-2025
132;2024-2025;BNX03;2025-2026;2025-2026;planned;spending;126728477.0;2024-2025
132;2024-2025;BNX03;2025-2026;2026-2027;planned;spending;126218318.0;2024-2025
132;2024-2025;BNX03;2025-2026;2027-2028;planned;spending;126218318.0;2024-2025
132;2024-2025;BNY01;2025-2026;2025-2026;planned;ftes;261.0;2024-2025
132;2024-2025;BNY01;2025-2026;2026-2027;planned;ftes;261.0;2024-2025
132;2024-2025;BNY01;2025-2026;2027-2028;planned;ftes;261.0;2024-2025
132;2024-2025;BNY01;2025-2026;2025-2026;planned;spending;48723444.0;2024-2025
132;2024-2025;BNY01;2025-2026;2026-2027;planned;spending;46399680.0;2024-2025
132;2024-2025;BNY01;2025-2026;2027-2028;planned;spending;43002843.0;2024-2025
132;2024-2025;BNY02;2025-2026;2025-2026;planned;ftes;10.0;2024-2025
132;2024-2025;BNY02;2025-2026;2026-2027;planned;ftes;10.0;2024-2025
132;2024-2025;BNY02;2025-2026;2027-2028;planned;ftes;10.0;2024-2025
132;2024-2025;BNY02;2025-2026;2025-2026;planned;spending;329339760.0;2024-2025
132;2024-2025;BNY02;2025-2026;2026-2027;planned;spending;299625435.0;2024-2025
132;2024-2025;BNY02;2025-2026;2027-2028;planned;spending;294492106.0;2024-2025
132;2024-2025;BNY03;2025-2026;2025-2026;planned;ftes;4.0;2024-2025
132;2024-2025;BNY03;2025-2026;2026-2027;planned;ftes;4.0;2024-2025
132;2024-2025;BNY03;2025-2026;2027-2028;planned;ftes;4.0;2024-2025
132;2024-2025;BNY03;2025-2026;2025-2026;planned;spending;8827183.0;2024-2025
132;2024-2025;BNY03;2025-2026;2026-2027;planned;spending;8721084.0;2024-2025
132;2024-2025;BNY03;2025-2026;2027-2028;planned;spending;8721084.0;2024-2025
132;2024-2025;BNY04;2025-2026;2025-2026;planned;ftes;1.0;2024-2025
132;2024-2025;BNY04;2025-2026;2026-2027;planned;ftes;1.0;2024-2025
132;2024-2025;BNY04;2025-2026;2027-2028;planned;ftes;1.0;2024-2025
132;2024-2025;BNY04;2025-2026;2025-2026;planned;spending;10906119.0;2024-2025
132;2024-2025;BNY04;2025-2026;2026-2027;planned;spending;10905665.0;2024-2025
132;2024-2025;BNY04;2025-2026;2027-2028;planned;spending;10905665.0;2024-2025
132;2024-2025;BNY05;2025-2026;2025-2026;planned;ftes;18.0;2024-2025
132;2024-2025;BNY05;2025-2026;2026-2027;planned;ftes;18.0;2024-2025
132;2024-2025;BNY05;2025-2026;2027-2028;planned;ftes;18.0;2024-2025
132;2024-2025;BNY05;2025-2026;2025-2026;planned;spending;53042720.0;2024-2025
132;2024-2025;BNY05;2025-2026;2026-2027;planned;spending;45563721.0;2024-2025
132;2024-2025;BNY05;2025-2026;2027-2028;planned;spending;45563721.0;2024-2025
132;2024-2025;BNY06;2025-2026;2025-2026;planned;ftes;11.0;2024-2025
132;2024-2025;BNY06;2025-2026;2026-2027;planned;ftes;11.0;2024-2025
132;2024-2025;BNY06;2025-2026;2027-2028;planned;ftes;11.0;2024-2025
132;2024-2025;BNY06;2025-2026;2025-2026;planned;spending;202706502.0;2024-2025
132;2024-2025;BNY06;2025-2026;2026-2027;planned;spending;202706203.0;2024-2025
132;2024-2025;BNY06;2025-2026;2027-2028;planned;spending;202706203.0;2024-2025
132;2024-2025;BNY07;2025-2026;2025-2026;planned;ftes;36.0;2024-2025
132;2024-2025;BNY07;2025-2026;2026-2027;planned;ftes;36.0;2024-2025
132;2024-2025;BNY07;2025-2026;2027-2028;planned;ftes;36.0;2024-2025
132;2024-2025;BNY07;2025-2026;2025-2026;planned;spending;28173487.0;2024-2025
132;2024-2025;BNY07;2025-2026;2026-2027;planned;spending;22970704.0;2024-2025
132;2024-2025;BNY07;2025-2026;2027-2028;planned;spending;22970704.0;2024-2025
132;2024-2025;BNY08;2025-2026;2025-2026;planned;ftes;16.0;2024-2025
132;2024-2025;BNY08;2025-2026;2026-2027;planned;ftes;16.0;2024-2025
132;2024-2025;BNY08;2025-2026;2027-2028;planned;ftes;16.0;2024-2025
132;2024-2025;BNY08;2025-2026;2025-2026;planned;spending;58735101.0;2024-2025
132;2024-2025;BNY08;2025-2026;2026-2027;planned;spending;57231113.0;2024-2025
132;2024-2025;BNY08;2025-2026;2027-2028;planned;spending;49115557.0;2024-2025
132;2024-2025;BNY09;2025-2026;2025-2026;planned;ftes;6.0;2024-2025
132;2024-2025;BNY09;2025-2026;2026-2027;planned;ftes;6.0;2024-2025
132;2024-2025;BNY09;2025-2026;2027-2028;planned;ftes;6.0;2024-2025
132;2024-2025;BNY09;2025-2026;2025-2026;planned;spending;51893066.0;2024-2025
132;2024-2025;BNY09;2025-2026;2026-2027;planned;spending;27890582.0;2024-2025
132;2024-2025;BNY09;2025-2026;2027-2028;planned;spending;21886529.0;2024-2025
132;2024-2025;BNY10;2025-2026;2025-2026;planned;ftes;14.0;2024-2025
132;2024-2025;BNY10;2025-2026;2026-2027;planned;ftes;14.0;2024-2025
132;2024-2025;BNY10;2025-2026;2027-2028;planned;ftes;14.0;2024-2025
132;2024-2025;BNY10;2025-2026;2025-2026;planned;spending;1568662.0;2024-2025
132;2024-2025;BNY10;2025-2026;2026-2027;planned;spending;1565984.0;2024-2025
132;2024-2025;BNY10;2025-2026;2027-2028;planned;spending;1565984.0;2024-2025
132;2024-2025;ISS01;2025-2026;2025-2026;planned;ftes;284.0;2024-2025
132;2024-2025;ISS01;2025-2026;2026-2027;planned;ftes;282.0;2024-2025
132;2024-2025;ISS01;2025-2026;2027-2028;planned;ftes;282.0;2024-2025
132;2024-2025;ISS01;2025-2026;2025-2026;planned;spending;30962275.0;2024-2025
132;2024-2025;ISS01;2025-2026;2026-2027;planned;spending;30471704.0;2024-2025
132;2024-2025;ISS01;2025-2026;2027-2028;planned;spending;30266008.0;2024-2025
132;2024-2025;ISS02;2025-2026;2025-2026;planned;ftes;67.0;2024-2025
132;2024-2025;ISS02;2025-2026;2026-2027;planned;ftes;67.0;2024-2025
132;2024-2025;ISS02;2025-2026;2027-2028;planned;ftes;67.0;2024-2025
132;2024-2025;ISS02;2025-2026;2025-2026;planned;spending;8265161.0;2024-2025
132;2024-2025;ISS02;2025-2026;2026-2027;planned;spending;8086028.0;2024-2025
132;2024-2025;ISS02;2025-2026;2027-2028;planned;spending;7945601.0;2024-2025
132;2024-2025;ISS03;2025-2026;2025-2026;planned;ftes;0.0;2024-2025
132;2024-2025;ISS03;2025-2026;2026-2027;planned;ftes;0.0;2024-2025
132;2024-2025;ISS03;2025-2026;2027-2028;planned;ftes;0.0;2024-2025
132;2024-2025;ISS03;2020-2021;2020-2021;planned;spending;0.0;2020-2021
132;2024-2025;ISS03;2021-2022;2021-2022;planned;spending;0.0;2021-2022
132;2024-2025;ISS03;2022-2023;2022-2023;planned;spending;0.0;2022-2023
132;2024-2025;ISS03;2023-2024;2023-2024;planned;spending;0.0;2023-2024
132;2024-2025;ISS03;2024-2025;2024-2025;planned;spending;0.0;2024-2025
132;2024-2025;ISS03;2025-2026;2025-2026;planned;spending;0.0;2024-2025
132;2024-2025;ISS03;2025-2026;2026-2027;planned;spending;0.0;2024-2025
132;2024-2025;ISS03;2025-2026;2027-2028;planned;spending;0.0;2024-2025
132;2024-2025;ISS04;2025-2026;2025-2026;planned;ftes;269.0;2024-2025
132;2024-2025;ISS04;2025-2026;2026-2027;planned;ftes;267.0;2024-2025
132;2024-2025;ISS04;2025-2026;2027-2028;planned;ftes;267.0;2024-2025
132;2024-2025;ISS04;2025-2026;2025-2026;planned;spending;15246414.0;2024-2025
132;2024-2025;ISS04;2025-2026;2026-2027;planned;spending;15036790.0;2024-2025
132;2024-2025;ISS04;2025-2026;2027-2028;planned;spending;15036790.0;2024-2025
132;2024-2025;ISS05;2025-2026;2025-2026;planned;ftes;163.0;2024-2025
132;2024-2025;ISS05;2025-2026;2026-2027;planned;ftes;163.0;2024-2025
132;2024-2025;ISS05;2025-2026;2027-2028;planned;ftes;163.0;2024-2025
132;2024-2025;ISS05;2025-2026;2025-2026;planned;spending;12366680.0;2024-2025
132;2024-2025;ISS05;2025-2026;2026-2027;planned;spending;11923949.0;2024-2025
132;2024-2025;ISS05;2025-2026;2027-2028;planned;spending;11923949.0;2024-2025
132;2024-2025;ISS06;2025-2026;2025-2026;planned;ftes;143.0;2024-2025
132;2024-2025;ISS06;2025-2026;2026-2027;planned;ftes;143.0;2024-2025
132;2024-2025;ISS06;2025-2026;2027-2028;planned;ftes;143.0;2024-2025
132;2024-2025;ISS06;2025-2026;2025-2026;planned;spending;7443401.0;2024-2025
132;2024-2025;ISS06;2025-2026;2026-2027;planned;spending;7223676.0;2024-2025
132;2024-2025;ISS06;2025-2026;2027-2028;planned;spending;7223676.0;2024-2025
132;2024-2025;ISS07;2025-2026;2025-2026;planned;ftes;228.0;2024-2025
132;2024-2025;ISS07;2025-2026;2026-2027;planned;ftes;224.0;2024-2025
132;2024-2025;ISS07;2025-2026;2027-2028;planned;ftes;224.0;2024-2025
132;2024-2025;ISS07;2025-2026;2025-2026;planned;spending;15238159.0;2024-2025
132;2024-2025;ISS07;2025-2026;2026-2027;planned;spending;13882663.0;2024-2025
132;2024-2025;ISS07;2025-2026;2027-2028;planned;spending;14031060.0;2024-2025
132;2024-2025;ISS08;2025-2026;2025-2026;planned;ftes;87.0;2024-2025
132;2024-2025;ISS08;2025-2026;2026-2027;planned;ftes;86.0;2024-2025
132;2024-2025;ISS08;2025-2026;2027-2028;planned;ftes;86.0;2024-2025
132;2024-2025;ISS08;2025-2026;2025-2026;planned;spending;5000597.0;2024-2025
132;2024-2025;ISS08;2025-2026;2026-2027;planned;spending;4544305.0;2024-2025
132;2024-2025;ISS08;2025-2026;2027-2028;planned;spending;4571506.0;2024-2025
132;2024-2025;ISS09;2025-2026;2025-2026;planned;ftes;0.0;2024-2025
132;2024-2025;ISS09;2025-2026;2026-2027;planned;ftes;0.0;2024-2025
132;2024-2025;ISS09;2025-2026;2027-2028;planned;ftes;0.0;2024-2025
132;2024-2025;ISS09;2020-2021;2020-2021;planned;spending;0.0;2020-2021
132;2024-2025;ISS09;2021-2022;2021-2022;planned;spending;0.0;2021-2022
132;2024-2025;ISS09;2022-2023;2022-2023;planned;spending;0.0;2022-2023
132;2024-2025;ISS09;2023-2024;2023-2024;planned;spending;0.0;2023-2024
132;2024-2025;ISS09;2024-2025;2024-2025;planned;spending;0.0;2024-2025
132;2024-2025;ISS09;2025-2026;2025-2026;planned;spending;0.0;2024-2025
132;2024-2025;ISS09;2025-2026;2026-2027;planned;spending;0.0;2024-2025
132;2024-2025;ISS09;2025-2026;2027-2028;planned;spending;0.0;2024-2025
132;2024-2025;ISS0Z;2025-2026;2025-2026;planned;ftes;17.0;2024-2025
132;2024-2025;ISS0Z;2025-2026;2026-2027;planned;ftes;17.0;2024-2025
132;2024-2025;ISS0Z;2025-2026;2027-2028;planned;ftes;17.0;2024-2025
