fiscal_yr;org_id;service_id;fy_org_id_service_id;online_interaction_point;activation;online_interaction_point_sort
2021-2022;227;1931;2021-2022_227_1931;account_registration;N;1
2022-2023;127;1932;2022-2023_127_1932;account_registration;NA;1
2018-2019;127;1932;2018-2019_127_1932;account_registration;NA;1
2019-2020;127;1932;2019-2020_127_1932;account_registration;NA;1
2020-2021;127;1932;2020-2021_127_1932;account_registration;NA;1
2021-2022;127;1932;2021-2022_127_1932;account_registration;NA;1
2018-2019;127;1933;2018-2019_127_1933;account_registration;NA;1
2019-2020;127;1933;2019-2020_127_1933;account_registration;NA;1
2018-2019;127;1934;2018-2019_127_1934;account_registration;NA;1
2019-2020;127;1934;2019-2020_127_1934;account_registration;NA;1
2020-2021;127;1934;2020-2021_127_1934;account_registration;NA;1
2018-2019;127;1935;2018-2019_127_1935;account_registration;NA;1
2019-2020;127;1935;2019-2020_127_1935;account_registration;NA;1
2020-2021;127;1935;2020-2021_127_1935;account_registration;NA;1
2018-2019;127;1936;2018-2019_127_1936;account_registration;NA;1
2019-2020;127;1936;2019-2020_127_1936;account_registration;NA;1
2022-2023;127;1937;2022-2023_127_1937;account_registration;NA;1
2018-2019;127;1937;2018-2019_127_1937;account_registration;NA;1
2019-2020;127;1937;2019-2020_127_1937;account_registration;NA;1
2020-2021;127;1937;2020-2021_127_1937;account_registration;NA;1
2021-2022;127;1937;2021-2022_127_1937;account_registration;NA;1
2022-2023;127;1938;2022-2023_127_1938;account_registration;NA;1
2018-2019;127;1938;2018-2019_127_1938;account_registration;NA;1
2019-2020;127;1938;2019-2020_127_1938;account_registration;NA;1
2020-2021;127;1938;2020-2021_127_1938;account_registration;NA;1
2021-2022;127;1938;2021-2022_127_1938;account_registration;NA;1
2018-2019;127;1939;2018-2019_127_1939;account_registration;NA;1
2019-2020;127;1939;2019-2020_127_1939;account_registration;NA;1
2018-2019;127;1940;2018-2019_127_1940;account_registration;NA;1
2019-2020;127;1940;2019-2020_127_1940;account_registration;NA;1
2022-2023;127;1941;2022-2023_127_1941;account_registration;NA;1
2018-2019;127;1941;2018-2019_127_1941;account_registration;NA;1
2019-2020;127;1941;2019-2020_127_1941;account_registration;NA;1
2020-2021;127;1941;2020-2021_127_1941;account_registration;NA;1
2021-2022;127;1941;2021-2022_127_1941;account_registration;NA;1
2018-2019;127;1942;2018-2019_127_1942;account_registration;NA;1
2019-2020;127;1942;2019-2020_127_1942;account_registration;NA;1
2022-2023;127;1943;2022-2023_127_1943;account_registration;Y;1
2018-2019;127;1943;2018-2019_127_1943;account_registration;N;1
2019-2020;127;1943;2019-2020_127_1943;account_registration;N;1
2020-2021;127;1943;2020-2021_127_1943;account_registration;N;1
2021-2022;127;1943;2021-2022_127_1943;account_registration;Y;1
2018-2019;127;1944;2018-2019_127_1944;account_registration;N;1
2019-2020;127;1944;2019-2020_127_1944;account_registration;N;1
2020-2021;127;1944;2020-2021_127_1944;account_registration;N;1
2018-2019;127;1945;2018-2019_127_1945;account_registration;Y;1
2019-2020;127;1945;2019-2020_127_1945;account_registration;Y;1
2020-2021;127;1945;2020-2021_127_1945;account_registration;Y;1
2018-2019;127;1946;2018-2019_127_1946;account_registration;N;1
2019-2020;127;1946;2019-2020_127_1946;account_registration;N;1
2020-2021;127;1946;2020-2021_127_1946;account_registration;Y;1
2022-2023;127;1947;2022-2023_127_1947;account_registration;Y;1
2018-2019;127;1947;2018-2019_127_1947;account_registration;Y;1
2019-2020;127;1947;2019-2020_127_1947;account_registration;Y;1
2020-2021;127;1947;2020-2021_127_1947;account_registration;Y;1
2021-2022;127;1947;2021-2022_127_1947;account_registration;Y;1
2018-2019;127;1948;2018-2019_127_1948;account_registration;Y;1
2019-2020;127;1948;2019-2020_127_1948;account_registration;Y;1
2020-2021;127;1948;2020-2021_127_1948;account_registration;Y;1
2022-2023;127;1949;2022-2023_127_1949;account_registration;N;1
2018-2019;127;1949;2018-2019_127_1949;account_registration;N;1
2019-2020;127;1949;2019-2020_127_1949;account_registration;N;1
2020-2021;127;1949;2020-2021_127_1949;account_registration;N;1
2021-2022;127;1949;2021-2022_127_1949;account_registration;N;1
2022-2023;127;1950;2022-2023_127_1950;account_registration;NA;1
2018-2019;127;1950;2018-2019_127_1950;account_registration;NA;1
2019-2020;127;1950;2019-2020_127_1950;account_registration;NA;1
2020-2021;127;1950;2020-2021_127_1950;account_registration;NA;1
2021-2022;127;1950;2021-2022_127_1950;account_registration;NA;1
2018-2019;127;1951;2018-2019_127_1951;account_registration;NA;1
2019-2020;127;1951;2019-2020_127_1951;account_registration;NA;1
2022-2023;127;1952;2022-2023_127_1952;account_registration;NA;1
2018-2019;127;1952;2018-2019_127_1952;account_registration;NA;1
2019-2020;127;1952;2019-2020_127_1952;account_registration;NA;1
2020-2021;127;1952;2020-2021_127_1952;account_registration;NA;1
2021-2022;127;1952;2021-2022_127_1952;account_registration;NA;1
2022-2023;127;1953;2022-2023_127_1953;account_registration;NA;1
2018-2019;127;1953;2018-2019_127_1953;account_registration;NA;1
2019-2020;127;1953;2019-2020_127_1953;account_registration;NA;1
2020-2021;127;1953;2020-2021_127_1953;account_registration;NA;1
2021-2022;127;1953;2021-2022_127_1953;account_registration;NA;1
2022-2023;127;1954;2022-2023_127_1954;account_registration;Y;1
2018-2019;127;1954;2018-2019_127_1954;account_registration;Y;1
2019-2020;127;1954;2019-2020_127_1954;account_registration;Y;1
2020-2021;127;1954;2020-2021_127_1954;account_registration;Y;1
2021-2022;127;1954;2021-2022_127_1954;account_registration;Y;1
2022-2023;127;1955;2022-2023_127_1955;account_registration;Y;1
2018-2019;127;1955;2018-2019_127_1955;account_registration;Y;1
2019-2020;127;1955;2019-2020_127_1955;account_registration;Y;1
2020-2021;127;1955;2020-2021_127_1955;account_registration;Y;1
2021-2022;127;1955;2021-2022_127_1955;account_registration;Y;1
2022-2023;127;1956;2022-2023_127_1956;account_registration;Y;1
2018-2019;127;1956;2018-2019_127_1956;account_registration;Y;1
2019-2020;127;1956;2019-2020_127_1956;account_registration;Y;1
2020-2021;127;1956;2020-2021_127_1956;account_registration;Y;1
2021-2022;127;1956;2021-2022_127_1956;account_registration;Y;1
2022-2023;127;1957;2022-2023_127_1957;account_registration;N;1
2018-2019;127;1957;2018-2019_127_1957;account_registration;N;1
2019-2020;127;1957;2019-2020_127_1957;account_registration;N;1
2020-2021;127;1957;2020-2021_127_1957;account_registration;N;1
2021-2022;127;1957;2021-2022_127_1957;account_registration;N;1
2022-2023;127;1958;2022-2023_127_1958;account_registration;NA;1
2018-2019;127;1958;2018-2019_127_1958;account_registration;NA;1
2019-2020;127;1958;2019-2020_127_1958;account_registration;NA;1
2020-2021;127;1958;2020-2021_127_1958;account_registration;NA;1
2021-2022;127;1958;2021-2022_127_1958;account_registration;NA;1
2018-2019;127;1959;2018-2019_127_1959;account_registration;NA;1
2019-2020;127;1959;2019-2020_127_1959;account_registration;NA;1
2020-2021;127;1959;2020-2021_127_1959;account_registration;NA;1
2022-2023;152;195;2022-2023_152_195;account_registration;Y;1
2018-2019;152;195;2018-2019_152_195;account_registration;Y;1
2019-2020;152;195;2019-2020_152_195;account_registration;Y;1
2020-2021;152;195;2020-2021_152_195;account_registration;Y;1
2021-2022;152;195;2021-2022_152_195;account_registration;Y;1
2022-2023;127;1960;2022-2023_127_1960;account_registration;NA;1
2018-2019;127;1960;2018-2019_127_1960;account_registration;NA;1
2019-2020;127;1960;2019-2020_127_1960;account_registration;NA;1
2020-2021;127;1960;2020-2021_127_1960;account_registration;NA;1
2021-2022;127;1960;2021-2022_127_1960;account_registration;NA;1
2022-2023;127;1961;2022-2023_127_1961;account_registration;NA;1
2018-2019;127;1961;2018-2019_127_1961;account_registration;NA;1
2019-2020;127;1961;2019-2020_127_1961;account_registration;NA;1
2020-2021;127;1961;2020-2021_127_1961;account_registration;NA;1
2021-2022;127;1961;2021-2022_127_1961;account_registration;NA;1
2022-2023;127;1962;2022-2023_127_1962;account_registration;NA;1
2018-2019;127;1962;2018-2019_127_1962;account_registration;NA;1
2019-2020;127;1962;2019-2020_127_1962;account_registration;NA;1
2020-2021;127;1962;2020-2021_127_1962;account_registration;NA;1
2021-2022;127;1962;2021-2022_127_1962;account_registration;NA;1
2022-2023;127;1963;2022-2023_127_1963;account_registration;NA;1
2018-2019;127;1963;2018-2019_127_1963;account_registration;NA;1
2019-2020;127;1963;2019-2020_127_1963;account_registration;NA;1
2020-2021;127;1963;2020-2021_127_1963;account_registration;NA;1
2021-2022;127;1963;2021-2022_127_1963;account_registration;NA;1
2022-2023;127;1964;2022-2023_127_1964;account_registration;NA;1
2018-2019;127;1964;2018-2019_127_1964;account_registration;NA;1
2019-2020;127;1964;2019-2020_127_1964;account_registration;NA;1
2020-2021;127;1964;2020-2021_127_1964;account_registration;NA;1
2021-2022;127;1964;2021-2022_127_1964;account_registration;NA;1
2022-2023;127;1965;2022-2023_127_1965;account_registration;NA;1
2018-2019;127;1965;2018-2019_127_1965;account_registration;NA;1
2019-2020;127;1965;2019-2020_127_1965;account_registration;NA;1
2020-2021;127;1965;2020-2021_127_1965;account_registration;NA;1
2021-2022;127;1965;2021-2022_127_1965;account_registration;NA;1
2022-2023;127;1966;2022-2023_127_1966;account_registration;NA;1
2018-2019;127;1966;2018-2019_127_1966;account_registration;NA;1
2019-2020;127;1966;2019-2020_127_1966;account_registration;NA;1
2020-2021;127;1966;2020-2021_127_1966;account_registration;NA;1
2021-2022;127;1966;2021-2022_127_1966;account_registration;NA;1
2022-2023;127;1967;2022-2023_127_1967;account_registration;NA;1
2018-2019;127;1967;2018-2019_127_1967;account_registration;NA;1
2019-2020;127;1967;2019-2020_127_1967;account_registration;NA;1
2020-2021;127;1967;2020-2021_127_1967;account_registration;NA;1
2021-2022;127;1967;2021-2022_127_1967;account_registration;NA;1
2018-2019;347;1968;2018-2019_347_1968;account_registration;N;1
2018-2019;347;1969;2018-2019_347_1969;account_registration;N;1
2018-2019;347;1970;2018-2019_347_1970;account_registration;N;1
2018-2019;347;1971;2018-2019_347_1971;account_registration;N;1
2018-2019;347;1972;2018-2019_347_1972;account_registration;N;1
2022-2023;139;1973;2022-2023_139_1973;account_registration;NA;1
2018-2019;139;1973;2018-2019_139_1973;account_registration;NA;1
2019-2020;139;1973;2019-2020_139_1973;account_registration;NA;1
2020-2021;139;1973;2020-2021_139_1973;account_registration;NA;1
2021-2022;139;1973;2021-2022_139_1973;account_registration;NA;1
2022-2023;137;1975;2022-2023_137_1975;account_registration;NA;1
2019-2020;137;1975;2019-2020_137_1975;account_registration;NA;1
2020-2021;137;1975;2020-2021_137_1975;account_registration;NA;1
2021-2022;137;1975;2021-2022_137_1975;account_registration;NA;1
2022-2023;69;1976;2022-2023_69_1976;account_registration;N;1
2019-2020;69;1976;2019-2020_69_1976;account_registration;N;1
2020-2021;69;1976;2020-2021_69_1976;account_registration;N;1
2021-2022;69;1976;2021-2022_69_1976;account_registration;N;1
2022-2023;69;1977;2022-2023_69_1977;account_registration;Y;1
2019-2020;69;1977;2019-2020_69_1977;account_registration;Y;1
2020-2021;69;1977;2020-2021_69_1977;account_registration;Y;1
2021-2022;69;1977;2021-2022_69_1977;account_registration;Y;1
2022-2023;65;1978;2022-2023_65_1978;account_registration;Y;1
2019-2020;65;1978;2019-2020_65_1978;account_registration;Y;1
2020-2021;65;1978;2020-2021_65_1978;account_registration;Y;1
2021-2022;65;1978;2021-2022_65_1978;account_registration;Y;1
2022-2023;65;1979;2022-2023_65_1979;account_registration;N;1
2019-2020;65;1979;2019-2020_65_1979;account_registration;N;1
2020-2021;65;1979;2020-2021_65_1979;account_registration;N;1
2021-2022;65;1979;2021-2022_65_1979;account_registration;N;1
2022-2023;1;1980;2022-2023_1_1980;account_registration;N;1
2019-2020;1;1980;2019-2020_1_1980;account_registration;N;1
2020-2021;1;1980;2020-2021_1_1980;account_registration;N;1
2021-2022;1;1980;2021-2022_1_1980;account_registration;N;1
2022-2023;1;1981;2022-2023_1_1981;account_registration;N;1
2019-2020;1;1981;2019-2020_1_1981;account_registration;N;1
2020-2021;1;1981;2020-2021_1_1981;account_registration;N;1
2021-2022;1;1981;2021-2022_1_1981;account_registration;N;1
2022-2023;65;1982;2022-2023_65_1982;account_registration;NA;1
2019-2020;65;1982;2019-2020_65_1982;account_registration;NA;1
2021-2022;65;1982;2021-2022_65_1982;account_registration;NA;1
2022-2023;1;1984;2022-2023_1_1984;account_registration;N;1
2019-2020;1;1984;2019-2020_1_1984;account_registration;N;1
2020-2021;1;1984;2020-2021_1_1984;account_registration;N;1
2021-2022;1;1984;2021-2022_1_1984;account_registration;N;1
2022-2023;1;1985;2022-2023_1_1985;account_registration;N;1
2019-2020;1;1985;2019-2020_1_1985;account_registration;N;1
2020-2021;1;1985;2020-2021_1_1985;account_registration;N;1
2021-2022;1;1985;2021-2022_1_1985;account_registration;N;1
2022-2023;1;1986;2022-2023_1_1986;account_registration;Y;1
2019-2020;1;1986;2019-2020_1_1986;account_registration;N;1
2020-2021;1;1986;2020-2021_1_1986;account_registration;Y;1
2021-2022;1;1986;2021-2022_1_1986;account_registration;Y;1
2022-2023;305;1987;2022-2023_305_1987;account_registration;Y;1
2019-2020;305;1987;2019-2020_305_1987;account_registration;Y;1
2020-2021;305;1987;2020-2021_305_1987;account_registration;Y;1
2021-2022;305;1987;2021-2022_305_1987;account_registration;Y;1
2019-2020;69;1988;2019-2020_69_1988;account_registration;N;1
2020-2021;69;1988;2020-2021_69_1988;account_registration;N;1
2022-2023;305;1989;2022-2023_305_1989;account_registration;Y;1
2019-2020;305;1989;2019-2020_305_1989;account_registration;Y;1
2020-2021;305;1989;2020-2021_305_1989;account_registration;Y;1
2021-2022;305;1989;2021-2022_305_1989;account_registration;Y;1
2022-2023;69;1990;2022-2023_69_1990;account_registration;NA;1
2019-2020;69;1990;2019-2020_69_1990;account_registration;NA;1
2020-2021;69;1990;2020-2021_69_1990;account_registration;NA;1
2021-2022;69;1990;2021-2022_69_1990;account_registration;NA;1
2022-2023;69;1991;2022-2023_69_1991;account_registration;Y;1
2019-2020;69;1991;2019-2020_69_1991;account_registration;Y;1
2020-2021;69;1991;2020-2021_69_1991;account_registration;Y;1
2021-2022;69;1991;2021-2022_69_1991;account_registration;Y;1
2019-2020;137;1992;2019-2020_137_1992;account_registration;Y;1
2020-2021;137;1992;2020-2021_137_1992;account_registration;Y;1
2019-2020;137;1993;2019-2020_137_1993;account_registration;Y;1
2020-2021;137;1993;2020-2021_137_1993;account_registration;Y;1
2019-2020;137;1994;2019-2020_137_1994;account_registration;N;1
2020-2021;137;1994;2020-2021_137_1994;account_registration;N;1
2022-2023;137;1995;2022-2023_137_1995;account_registration;NA;1
2019-2020;137;1995;2019-2020_137_1995;account_registration;NA;1
2020-2021;137;1995;2020-2021_137_1995;account_registration;NA;1
2021-2022;137;1995;2021-2022_137_1995;account_registration;NA;1
2022-2023;139;1996;2022-2023_139_1996;account_registration;Y;1
2019-2020;139;1996;2019-2020_139_1996;account_registration;Y;1
2020-2021;139;1996;2020-2021_139_1996;account_registration;Y;1
2021-2022;139;1996;2021-2022_139_1996;account_registration;Y;1
2022-2023;69;1997;2022-2023_69_1997;account_registration;N;1
2019-2020;69;1997;2019-2020_69_1997;account_registration;N;1
2020-2021;69;1997;2020-2021_69_1997;account_registration;N;1
2021-2022;69;1997;2021-2022_69_1997;account_registration;N;1
2022-2023;69;1998;2022-2023_69_1998;account_registration;NA;1
2019-2020;69;1998;2019-2020_69_1998;account_registration;N;1
2020-2021;69;1998;2020-2021_69_1998;account_registration;NA;1
2021-2022;69;1998;2021-2022_69_1998;account_registration;NA;1
2022-2023;69;1999;2022-2023_69_1999;account_registration;N;1
2019-2020;69;1999;2019-2020_69_1999;account_registration;N;1
2020-2021;69;1999;2020-2021_69_1999;account_registration;N;1
2021-2022;69;1999;2021-2022_69_1999;account_registration;N;1
2018-2019;47;19;2018-2019_47_19;account_registration;NA;1
2019-2020;47;19;2019-2020_47_19;account_registration;NA;1
2020-2021;47;19;2020-2021_47_19;account_registration;NA;1
2022-2023;65;1;2022-2023_65_1;account_registration;N;1
2018-2019;65;1;2018-2019_65_1;account_registration;Y;1
2019-2020;65;1;2019-2020_65_1;account_registration;Y;1
2020-2021;65;1;2020-2021_65_1;account_registration;N;1
2021-2022;65;1;2021-2022_65_1;account_registration;N;1
2022-2023;69;2000;2022-2023_69_2000;account_registration;N;1
2019-2020;69;2000;2019-2020_69_2000;account_registration;N;1
2020-2021;69;2000;2020-2021_69_2000;account_registration;N;1
2021-2022;69;2000;2021-2022_69_2000;account_registration;N;1
2022-2023;69;2001;2022-2023_69_2001;account_registration;NA;1
2019-2020;69;2001;2019-2020_69_2001;account_registration;N;1
2020-2021;69;2001;2020-2021_69_2001;account_registration;N;1
2021-2022;69;2001;2021-2022_69_2001;account_registration;NA;1
2022-2023;69;2002;2022-2023_69_2002;account_registration;N;1
2019-2020;69;2002;2019-2020_69_2002;account_registration;N;1
2020-2021;69;2002;2020-2021_69_2002;account_registration;N;1
2021-2022;69;2002;2021-2022_69_2002;account_registration;N;1
2022-2023;69;2003;2022-2023_69_2003;account_registration;Y;1
2019-2020;69;2003;2019-2020_69_2003;account_registration;Y;1
2020-2021;69;2003;2020-2021_69_2003;account_registration;Y;1
2021-2022;69;2003;2021-2022_69_2003;account_registration;Y;1
