service_id;fiscal_yr;program_id;org_id;latest_si_yr;report_yr;measure_yr;planned_actual;spending_fte;measure;valid_program
2219;2023-2024;BNN02;130;2023-2024;2024-2025;2024-2025;planned;ftes;51.0;True
2219;2023-2024;BNN02;130;2023-2024;2025-2026;2025-2026;planned;ftes;49.0;True
2219;2023-2024;BNN02;130;2023-2024;2025-2026;2026-2027;planned;ftes;50.0;True
2219;2023-2024;BNN02;130;2023-2024;2025-2026;2027-2028;planned;ftes;50.0;True
2219;2023-2024;BNN02;130;2023-2024;2025-2026;2026-2027;planned;spending;31771982.0;True
2219;2023-2024;BNN02;130;2023-2024;2025-2026;2027-2028;planned;spending;29288134.0;True
1335;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
1335;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
1335;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
1335;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
1335;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
1265;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;spending;40550491.35;True
1265;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;actual;spending;10625664.92;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;actual;spending;-133635.03;True
1265;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;ftes;1189.0;True
1265;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;planned;ftes;1198.0;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;planned;ftes;1295.0;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;ftes;1298.0;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;ftes;1298.0;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;spending;-3694361.0;True
1265;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;spending;-9805510.0;True
1307;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
1307;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
1307;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
1307;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
1307;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
1304;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
1304;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
1304;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
1304;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
1304;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
2228;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
2228;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
2228;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
2228;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
2228;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
2227;2023-2024;BNO01;130;2023-2024;2023-2024;2023-2024;actual;spending;668621446.94;True
2227;2023-2024;BNO01;130;2023-2024;2024-2025;2024-2025;actual;spending;1029907932.35;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2025-2026;actual;spending;422769514.42;True
2227;2023-2024;BNO01;130;2023-2024;2023-2024;2023-2024;actual;ftes;111.0;True
2227;2023-2024;BNO01;130;2023-2024;2024-2025;2024-2025;planned;ftes;114.0;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2025-2026;planned;ftes;117.0;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2026-2027;planned;ftes;119.0;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2027-2028;planned;ftes;121.0;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2026-2027;planned;spending;912803735.0;True
2227;2023-2024;BNO01;130;2023-2024;2025-2026;2027-2028;planned;spending;945173008.0;True
2225;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2225;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2225;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2225;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2225;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
1303;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
1303;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
1303;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
1303;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
1303;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
1306;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
1306;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
1306;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
1306;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
1306;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
2218;2023-2024;BNN02;130;2023-2024;2023-2024;2023-2024;actual;spending;138439323.39;True
2218;2023-2024;BNN02;130;2023-2024;2024-2025;2024-2025;actual;spending;156268853.4;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2025-2026;actual;spending;17692988.22;True
2218;2023-2024;BNN02;130;2023-2024;2023-2024;2023-2024;actual;ftes;55.0;True
2218;2023-2024;BNN02;130;2023-2024;2024-2025;2024-2025;planned;ftes;51.0;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2025-2026;planned;ftes;49.0;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2026-2027;planned;ftes;50.0;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2027-2028;planned;ftes;50.0;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2026-2027;planned;spending;31771982.0;True
2218;2023-2024;BNN02;130;2023-2024;2025-2026;2027-2028;planned;spending;29288134.0;True
2084;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2084;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2084;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2084;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2084;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
2080;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2080;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2080;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2080;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2080;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
2083;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2083;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2083;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2083;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2083;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
2082;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2082;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2082;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2082;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2082;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
2235;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
2235;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
2235;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
2235;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
2235;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
1333;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
1333;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
1333;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
1333;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
1333;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
3599;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
3599;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
3599;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
3599;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
3599;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;spending;40550491.35;True
SRV02790;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;actual;spending;10625664.92;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;actual;spending;-133635.03;True
SRV02790;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;ftes;1189.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;planned;ftes;1198.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;planned;ftes;1295.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;ftes;1298.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;ftes;1298.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;spending;-3694361.0;True
SRV02790;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;spending;-9805510.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
SRV03177;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
SRV03177;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
SRV03177;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;spending;2101861738.37;True
SRV03224;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;actual;spending;2345523829.21;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;actual;spending;70834203.27;True
SRV03224;2023-2024;BNP01;130;2023-2024;2023-2024;2023-2024;actual;ftes;813.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2024-2025;2024-2025;planned;ftes;834.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2025-2026;planned;ftes;682.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;ftes;680.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;ftes;651.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2026-2027;planned;spending;5476395991.0;True
SRV03224;2023-2024;BNP01;130;2023-2024;2025-2026;2027-2028;planned;spending;6718906281.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
SRV03227;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
SRV03227;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
SRV03228;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
SRV03228;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
SRV03230;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
SRV03230;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;spending;134608430.4;True
SRV03232;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;actual;spending;130553367.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;actual;spending;20221424.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2023-2024;2023-2024;actual;ftes;770.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2024-2025;2024-2025;planned;ftes;800.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2025-2026;planned;ftes;756.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;ftes;755.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;ftes;757.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2026-2027;planned;spending;134524000.0;True
SRV03232;2023-2024;BNP06;130;2023-2024;2025-2026;2027-2028;planned;spending;126282988.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2023-2024;2023-2024;actual;spending;68174063.93;True
SRV03235;2023-2024;ISS01;130;2023-2024;2024-2025;2024-2025;actual;spending;65061051.91;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2025-2026;actual;spending;7680632.45;True
SRV03235;2023-2024;ISS01;130;2023-2024;2023-2024;2023-2024;actual;ftes;469.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2024-2025;2024-2025;planned;ftes;427.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2025-2026;planned;ftes;428.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2026-2027;planned;ftes;429.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2027-2028;planned;ftes;430.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2026-2027;planned;spending;54216388.0;True
SRV03235;2023-2024;ISS01;130;2023-2024;2025-2026;2027-2028;planned;spending;55127623.0;True
2260;2023-2024;BNP18;130;2023-2024;2023-2024;2023-2024;actual;spending;70158114.6;True
2260;2023-2024;BNP18;130;2023-2024;2024-2025;2024-2025;actual;spending;79409428.31;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2025-2026;actual;spending;336191.04;True
2260;2023-2024;BNP18;130;2023-2024;2023-2024;2023-2024;actual;ftes;869.0;True
2260;2023-2024;BNP18;130;2023-2024;2024-2025;2024-2025;planned;ftes;855.0;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2025-2026;planned;ftes;868.0;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2026-2027;planned;ftes;779.0;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2027-2028;planned;ftes;782.0;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2026-2027;planned;spending;60614034.0;True
2260;2023-2024;BNP18;130;2023-2024;2025-2026;2027-2028;planned;spending;59618480.0;True
2021;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;spending;40550491.35;True
2021;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;actual;spending;10625664.92;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;actual;spending;-133635.03;True
2021;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;ftes;1189.0;True
2021;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;planned;ftes;1198.0;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;planned;ftes;1295.0;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;ftes;1298.0;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;ftes;1298.0;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;spending;-3694361.0;True
2021;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;spending;-9805510.0;True
2216;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;spending;40550491.35;True
2216;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;actual;spending;10625664.92;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;actual;spending;-133635.03;True
2216;2023-2024;BNP11;130;2023-2024;2023-2024;2023-2024;actual;ftes;1189.0;True
2216;2023-2024;BNP11;130;2023-2024;2024-2025;2024-2025;planned;ftes;1198.0;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2025-2026;planned;ftes;1295.0;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;ftes;1298.0;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;ftes;1298.0;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2026-2027;planned;spending;-3694361.0;True
2216;2023-2024;BNP11;130;2023-2024;2025-2026;2027-2028;planned;spending;-9805510.0;True
