org_id;core_responsibility_en;program_id;report_yr;measure_yr;planned_actual;ftes;spending;si_link_yr
280;Internal Services;ISS05;2022;2022;actual;142.0;22270701.06;2022
280;Internal Services;ISS05;2023;2023;actual;156.0;25906370.85;2023
280;Internal Services;ISS06;2019;2019;actual;0.0;2780026.0;2019
280;Internal Services;ISS06;2020;2020;actual;0.0;4060539.0;2020
280;Internal Services;ISS06;2021;2021;actual;0.0;4317295.0;2021
280;Internal Services;ISS06;2022;2022;actual;0.0;5740167.0;2022
280;Internal Services;ISS06;2023;2023;actual;0.0;5658484.0;2023
280;Internal Services;ISS07;2019;2019;actual;0.0;20557936.82;2019
280;Internal Services;ISS07;2020;2020;actual;0.0;17197956.0;2020
280;Internal Services;ISS07;2021;2021;actual;0.0;29155105.81;2021
280;Internal Services;ISS07;2022;2022;actual;0.0;24396794.24;2022
280;Internal Services;ISS07;2023;2023;actual;0.0;24365920.31;2023
280;Internal Services;ISS08;2019;2019;actual;3.0;10932675.66;2019
280;Internal Services;ISS08;2020;2020;actual;3.0;10955340.3;2020
280;Internal Services;ISS08;2021;2021;actual;0.0;15276442.97;2021
280;Internal Services;ISS08;2022;2022;actual;0.0;12182416.0;2022
280;Internal Services;ISS08;2023;2023;actual;0.0;14808813.93;2023
280;Internal Services;ISS09;2019;2019;actual;0.0;870028.0;2019
280;Internal Services;ISS09;2020;2020;actual;0.0;937789.0;2020
280;Internal Services;ISS09;2021;2021;actual;0.0;1123033.0;2021
280;Internal Services;ISS09;2022;2022;actual;0.0;3002088.0;2022
280;Internal Services;ISS09;2023;2023;actual;0.0;;2023
280;Internal Services;ISS0Z;2019;2019;actual;0.0;212682.44;2019
280;Internal Services;ISS0Z;2020;2020;actual;0.0;284901.42;2020
280;Internal Services;ISS0Z;2021;2021;actual;3.0;216337.95;2021
280;Internal Services;ISS0Z;2022;2022;actual;2.0;528468.52;2022
280;Internal Services;ISS0Z;2023;2023;actual;1.0;3289489.54;2023
282;Public Service Hiring and Non-partisanship;BWB01;2019;2019;actual;87.2;10870883.45;2019
282;Public Service Hiring and Non-partisanship;BWB01;2020;2020;actual;101.0;12328205.59;2020
282;Public Service Hiring and Non-partisanship;BWB01;2021;2021;actual;87.0;11149797.18;2021
282;Public Service Hiring and Non-partisanship;BWB01;2022;2022;actual;67.0;9337035.37;2022
282;Public Service Hiring and Non-partisanship;BWB01;2023;2023;actual;66.0;8921594.9;2023
282;Public Service Hiring and Non-partisanship;BWB02;2019;2019;actual;329.3;30351118.53;2019
282;Public Service Hiring and Non-partisanship;BWB02;2020;2020;actual;351.0;32853894.51;2020
282;Public Service Hiring and Non-partisanship;BWB02;2021;2021;actual;344.0;33211276.57;2021
282;Public Service Hiring and Non-partisanship;BWB02;2022;2022;actual;345.0;31136833.06;2022
282;Public Service Hiring and Non-partisanship;BWB02;2023;2023;actual;383.0;36294770.57;2023
282;Public Service Hiring and Non-partisanship;BWB03;2019;2019;actual;110.2;14567504.3;2019
282;Public Service Hiring and Non-partisanship;BWB03;2020;2020;actual;114.0;15013878.53;2020
282;Public Service Hiring and Non-partisanship;BWB03;2021;2021;actual;104.0;13487817.05;2021
282;Public Service Hiring and Non-partisanship;BWB03;2022;2022;actual;100.0;13401571.62;2022
282;Public Service Hiring and Non-partisanship;BWB03;2023;2023;actual;124.0;15863435.71;2023
282;Internal Services;ISS00;2019;2019;actual;270.0;30776125.61;2019
282;Internal Services;ISS00;2020;2020;actual;291.0;33415851.79;2020
282;Internal Services;ISS00;2021;2021;actual;293.0;35712466.87;2021
282;Internal Services;ISS00;2022;2022;actual;263.0;32174349.15;2022
282;Internal Services;ISS00;2023;2023;actual;294.0;37794388.06;2023
288;The administration of Canada's final court of appeal;BRH01;2019;2019;actual;149.0;18285432.79;2019
288;The administration of Canada's final court of appeal;BRH01;2020;2020;actual;146.0;17992414.72;2020
288;The administration of Canada's final court of appeal;BRH01;2021;2021;actual;149.0;18164132.91;2021
288;The administration of Canada's final court of appeal;BRH01;2022;2022;actual;149.0;18436358.95;2022
288;The administration of Canada's final court of appeal;BRH01;2023;2023;actual;147.0;19448159.15;2023
288;The administration of Canada's final court of appeal;BRH02;2019;2019;actual;0.0;8350383.11;2019
288;The administration of Canada's final court of appeal;BRH02;2020;2020;actual;0.0;8761741.94;2020
288;The administration of Canada's final court of appeal;BRH02;2021;2021;actual;0.0;8082235.9;2021
288;The administration of Canada's final court of appeal;BRH02;2022;2022;actual;0.0;8679233.61;2022
288;The administration of Canada's final court of appeal;BRH02;2023;2023;actual;0.0;9416346.22;2023
288;Internal Services;ISS00;2019;2019;actual;69.0;11112409.43;2019
288;Internal Services;ISS00;2020;2020;actual;69.0;11027857.81;2020
288;Internal Services;ISS00;2021;2021;actual;76.0;12985821.47;2021
288;Internal Services;ISS00;2022;2022;actual;75.0;12278133.72;2022
288;Internal Services;ISS00;2023;2023;actual;78.0;14689226.8;2023
295;Police Operations;AYO00;2019;2019;actual;22509.0;2400537079.78;2019
295;Canadian Law Enforcement Services;AYR00;2019;2019;actual;1250.0;187465029.57;2019
295;Federal Policing;BXG01;2020;2020;actual;2623.0;567521206.03;2020
295;Federal Policing;BXG01;2021;2021;actual;2619.0;457251647.6;2021
295;Federal Policing;BXG01;2022;2022;actual;2483.0;621231521.03;2022
295;Federal Policing;BXG01;2023;2023;actual;3129.0;858527328.42;2023
295;Federal Policing;BXG02;2020;2020;actual;540.0;95448804.94;2020
295;Federal Policing;BXG02;2021;2021;actual;549.0;79031952.97;2021
295;Federal Policing;BXG02;2022;2022;actual;545.0;95279443.76;2022
295;Federal Policing;BXG02;2023;2023;actual;600.0;107277407.53;2023
295;Federal Policing;BXG03;2020;2020;actual;814.0;186285814.12;2020
295;Federal Policing;BXG03;2021;2021;actual;740.0;128633080.47;2021
295;Federal Policing;BXG03;2022;2022;actual;695.0;205912872.85;2022
295;Federal Policing;BXG03;2023;2023;actual;706.0;258506301.78;2023
295;Federal Policing;BXG04;2020;2020;actual;40.0;7919937.85;2020
295;Federal Policing;BXG04;2021;2021;actual;34.0;5695727.33;2021
295;Federal Policing;BXG04;2022;2022;actual;41.0;9122941.09;2022
295;Federal Policing;BXG05;2020;2020;actual;181.0;51593055.93;2020
295;Federal Policing;BXG05;2021;2021;actual;167.0;40347168.26;2021
295;Federal Policing;BXG05;2022;2022;actual;176.0;54051046.75;2022
295;Federal Policing;BXG05;2023;2023;actual;170.0;48513257.47;2023
295;Federal Policing;BXG06;2020;2020;actual;662.0;123971658.41;2020
295;Federal Policing;BXG06;2021;2021;actual;673.0;113126086.73;2021
295;Federal Policing;BXG06;2022;2022;actual;731.0;164772308.22;2022
295;Federal Policing;BXG07;2020;2020;actual;316.0;60732287.06;2020
295;Federal Policing;BXG07;2021;2021;actual;332.0;66085422.63;2021
295;Federal Policing;BXG07;2022;2022;actual;323.0;81364659.12;2022
295;Federal Policing;BXG07;2023;2023;actual;366.0;80471792.02;2023
295;National Police Service;BXH01;2020;2020;actual;68.0;13570148.24;2020
295;National Police Service;BXH01;2021;2021;actual;69.0;13045047.68;2021
295;National Police Services;BXH01;2022;2022;actual;80.0;15518586.29;2022
295;National Police Services;BXH01;2023;2023;actual;91.0;19683704.42;2023
295;National Police Service;BXH02;2020;2020;actual;46.0;7455029.01;2020
295;National Police Service;BXH02;2021;2021;actual;45.0;7399400.31;2021
295;National Police Services;BXH02;2022;2022;actual;44.0;6728890.04;2022
295;National Police Services;BXH02;2023;2023;actual;48.0;7391663.95;2023
295;National Police Service;BXH03;2020;2020;actual;658.0;96619000.36;2020
295;National Police Service;BXH03;2021;2021;actual;657.0;74175325.17;2021
295;National Police Services;BXH03;2022;2022;actual;634.0;83675725.1;2022
295;National Police Services;BXH03;2023;2023;actual;626.0;91522996.14;2023
295;National Police Service;BXH04;2020;2020;actual;73.0;7327398.2;2020
295;National Police Service;BXH04;2021;2021;actual;72.0;9155224.39;2021
295;National Police Services;BXH04;2022;2022;actual;71.0;9701859.96;2022
295;National Police Services;BXH04;2023;2023;actual;77.0;9490012.95;2023
295;National Police Service;BXH05;2020;2020;actual;74.0;13752452.24;2020
295;National Police Service;BXH05;2021;2021;actual;78.0;12477284.31;2021
295;National Police Services;BXH05;2022;2022;actual;87.0;19424041.45;2022
295;National Police Services;BXH05;2023;2023;actual;94.0;19600807.43;2023
295;National Police Service;BXH06;2020;2020;actual;1250.0;268260851.15;2020
295;National Police Service;BXH06;2021;2021;actual;1288.0;237627324.92;2021
295;National Police Services;BXH06;2022;2022;actual;1308.0;296241050.22;2022
295;National Police Services;BXH06;2023;2023;actual;1217.0;300874060.81;2023
295;National Police Service;BXH07;2020;2020;actual;375.0;36557557.94;2020
295;National Police Service;BXH07;2021;2021;actual;388.0;36779671.39;2021
295;National Police Services;BXH07;2022;2022;actual;412.0;42476771.32;2022
295;National Police Services;BXH07;2023;2023;actual;426.0;49002605.75;2023
295;National Police Service;BXH08;2020;2020;actual;741.0;137842238.65;2020
295;National Police Service;BXH08;2021;2021;actual;745.0;122528667.0;2021
295;National Police Services;BXH08;2022;2022;actual;746.0;118540982.6;2022
295;National Police Services;BXH08;2023;2023;actual;751.0;133326009.02;2023
295;National Police Service;BXH09;2020;2020;actual;360.0;50914052.66;2020
295;National Police Service;BXH09;2021;2021;actual;369.0;53430512.27;2021
295;National Police Services;BXH09;2022;2022;actual;341.0;45424322.93;2022
295;National Police Services;BXH09;2023;2023;actual;326.0;43044345.56;2023
295;National Police Services;BXH10;2023;2023;actual;108.0;17972889.03;2023
295;Contract and Indigenous Policing;BXI01;2020;2020;actual;10393.0;1353876961.65;2020
295;Contract and Indigenous Policing;BXI01;2021;2021;actual;10441.0;1024295519.5;2021
295;Contract and Indigenous Policing;BXI01;2022;2022;actual;10508.0;1653217632.23;2022
295;Contract and Indigenous Policing;BXI01;2023;2023;actual;10437.0;1751560745.8;2023
295;Contract and Indigenous Policing;BXI02;2020;2020;actual;5942.0;626943259.8;2020
295;Contract and Indigenous Policing;BXI02;2021;2021;actual;5998.0;432047651.93;2021
295;Contract and Indigenous Policing;BXI02;2022;2022;actual;5908.0;782207675.62;2022
295;Contract and Indigenous Policing;BXI02;2023;2023;actual;5970.0;894236886.88;2023
295;Contract and Indigenous Policing;BXI03;2020;2020;actual;473.0;82109111.18;2020
295;Contract and Indigenous Policing;BXI03;2021;2021;actual;483.0;64784031.82;2021
295;Contract and Indigenous Policing;BXI03;2022;2022;actual;481.0;90387732.9;2022
295;Contract and Indigenous Policing;BXI03;2023;2023;actual;489.0;109637066.29;2023
295;Contract and Indigenous Policing;BXI04;2020;2020;actual;243.0;61646053.27;2020
295;Contract and Indigenous Policing;BXI04;2021;2021;actual;227.0;36224519.93;2021
295;Contract and Indigenous Policing;BXI04;2022;2022;actual;233.0;48366020.89;2022
295;Contract and Indigenous Policing;BXI04;2023;2023;actual;237.0;50256046.86;2023
295;Contract and Indigenous Policing;BXI05;2020;2020;actual;1384.0;199013932.74;2020
295;Contract and Indigenous Policing;BXI05;2021;2021;actual;1142.0;135333478.02;2021
295;Contract and Indigenous Policing;BXI05;2022;2022;actual;1249.0;170055312.64;2022
295;Contract and Indigenous Policing;BXI05;2023;2023;actual;1156.0;186714188.2;2023
295;International Policing Operations;HGD00;2019;2019;actual;158.0;38367034.97;2019
295;Canadian Police Culture and Heritage;HGE00;2019;2019;actual;85.0;12996836.63;2019
295;Transfer Payments;HGF00;2019;2019;actual;0.0;282279123.99;2019
295;Internal Services;ISS01;2019;2019;actual;792.0;158035395.19;2019
295;Internal Services;ISS01;2020;2020;actual;467.0;144939673.92;2020
295;Internal Services;ISS01;2021;2021;actual;477.0;125864611.11;2021
295;Internal Services;ISS01;2022;2022;actual;508.0;121656454.91;2022
295;Internal Services;ISS01;2023;2023;actual;560.0;124251628.5;2023
295;Internal Services;ISS02;2019;2019;actual;153.0;17536588.01;2019
295;Internal Services;ISS02;2020;2020;actual;238.0;35961980.32;2020
295;Internal Services;ISS02;2021;2021;actual;237.0;29664955.42;2021
295;Internal Services;ISS02;2022;2022;actual;233.0;33317341.48;2022
295;Internal Services;ISS02;2023;2023;actual;239.0;39346466.86;2023
295;Internal Services;ISS03;2019;2019;actual;13.0;8032103.63;2019
295;Internal Services;ISS03;2020;2020;actual;15.0;7954539.94;2020
295;Internal Services;ISS03;2021;2021;actual;14.0;9623946.18;2021
295;Internal Services;ISS03;2022;2022;actual;13.0;9653129.45;2022
295;Internal Services;ISS03;2023;2023;actual;15.0;11358163.95;2023
295;Internal Services;ISS04;2019;2019;actual;2692.0;275161613.58;2019
295;Internal Services;ISS04;2020;2020;actual;1768.0;239560528.05;2020
295;Internal Services;ISS04;2021;2021;actual;1761.0;222608885.13;2021
295;Internal Services;ISS04;2022;2022;actual;1806.0;254989612.14;2022
295;Internal Services;ISS04;2023;2023;actual;1941.0;280819648.25;2023
295;Internal Services;ISS05;2019;2019;actual;435.0;53864563.25;2019
295;Internal Services;ISS05;2020;2020;actual;439.0;63220256.43;2020
295;Internal Services;ISS05;2021;2021;actual;454.0;64506415.85;2021
295;Internal Services;ISS05;2022;2022;actual;474.0;63196055.58;2022
295;Internal Services;ISS05;2023;2023;actual;499.0;72576328.46;2023
295;Internal Services;ISS06;2019;2019;actual;303.0;24201903.54;2019
295;Internal Services;ISS06;2020;2020;actual;112.0;9676622.59;2020
295;Internal Services;ISS06;2021;2021;actual;129.0;12519729.48;2021
295;Internal Services;ISS06;2022;2022;actual;182.0;20898887.35;2022
295;Internal Services;ISS06;2023;2023;actual;198.0;20856886.87;2023
295;Internal Services;ISS07;2019;2019;actual;779.0;151306633.27;2019
295;Internal Services;ISS07;2020;2020;actual;270.0;48880225.07;2020
295;Internal Services;ISS07;2021;2021;actual;265.0;57875149.22;2021
295;Internal Services;ISS07;2022;2022;actual;275.0;68247402.41;2022
295;Internal Services;ISS07;2023;2023;actual;335.0;79550822.24;2023
295;Internal Services;ISS08;2019;2019;actual;321.0;106604820.28;2019
295;Internal Services;ISS08;2020;2020;actual;230.0;74575201.84;2020
295;Internal Services;ISS08;2021;2021;actual;238.0;83853176.09;2021
295;Internal Services;ISS08;2022;2022;actual;236.0;90456653.44;2022
295;Internal Services;ISS08;2023;2023;actual;249.0;84987045.01;2023
295;Internal Services;ISS09;2019;2019;actual;295.0;64702774.86;2019
295;Internal Services;ISS09;2020;2020;actual;235.0;49917720.91;2020
295;Internal Services;ISS09;2021;2021;actual;245.0;62572200.93;2021
295;Internal Services;ISS09;2022;2022;actual;242.0;39142237.14;2022
295;Internal Services;ISS09;2023;2023;actual;244.0;43185027.63;2023
295;Internal Services;ISS0Z;2019;2019;actual;85.0;8136927.83;2019
295;Internal Services;ISS0Z;2020;2020;actual;89.0;8926362.87;2020
295;Internal Services;ISS0Z;2021;2021;actual;87.0;8801889.33;2021
295;Internal Services;ISS0Z;2022;2022;actual;96.0;11166495.02;2022
295;Internal Services;ISS0Z;2023;2023;actual;111.0;12896946.97;2023
296;Appeal case reviews;BEN00;2019;2019;actual;9.72;2311207.34;2019
296;Independent review of RCMP employment matters;BXJ01;2020;2020;actual;14.9;3132900.58;2020
296;Independent review of RCMP employment matters;BXJ01;2021;2021;actual;16.5;3185516.18;2021
296;Independent review of RCMP employment matters;BXJ01;2022;2022;actual;22.3;3874704.55;2022
296;Independent review of RCMP employment matters;BXJ01;2023;2023;actual;23.6;4877619.88;2023
297;Civilian review of RCMP members' conduct in the performance of their duties;AYX00;2019;2019;actual;43.0;6339948.73;2019
297;Independent review of the RCMP;BXF01;2020;2020;actual;37.0;6319366.0;2020
297;Independent review of the RCMP;BXF01;2021;2021;actual;39.0;6403374.35;2021
297;Independent review of the RCMP;BXF01;2022;2022;actual;36.0;6125444.43;2022
297;Independent review of the RCMP;BXF01;2023;2023;actual;38.0;6178809.4;2023
297;Independent review of the RCMP;BXF02;2020;2020;actual;18.0;318550.51;2020
297;Independent review of the RCMP;BXF02;2021;2021;actual;16.0;141205.4;2021
297;Independent review of the RCMP;BXF02;2022;2022;actual;14.0;141434.63;2022
297;Independent review of the RCMP;BXF02;2023;2023;actual;16.0;1692497.73;2023
297;Independent review of the RCMP;BXF03;2020;2020;actual;3.0;126786.23;2020
297;Independent review of the RCMP;BXF03;2021;2021;actual;3.0;136662.39;2021
297;Independent review of the RCMP;BXF03;2022;2022;actual;4.0;102571.93;2022
297;Independent review of the RCMP;BXF03;2023;2023;actual;5.0;202983.87;2023
297;Internal Services;ISS30;2019;2019;actual;25.0;3545379.81;2019
297;Internal Services;ISS30;2020;2020;actual;17.0;3777873.87;2020
297;Internal Services;ISS30;2021;2021;actual;23.0;4734994.67;2021
297;Internal Services;ISS30;2022;2022;actual;20.0;4161184.21;2022
297;Internal Services;ISS30;2023;2023;actual;22.0;4405370.49;2023
302;Investigations of Canadian Security Intelligence Services' operational activities;BWY01;2019;2019;actual;12.49;2648567.48;2019
302;Investigations of Canadian Security Intelligence Services' operational activities;BWY01;2020;2020;actual;14.2;470747.31;2020
302;Investigations of Canadian Security Intelligence Services' operational activities;BWY02;2019;2019;actual;5.59;;2019
302;Investigations of Canadian Security Intelligence Services' operational activities;BWY02;2020;2020;actual;8.1;344126.89;2020
302;Assist the National Security and Intelligence Review Agency;BXW01;2021;2021;actual;38.0;5607795.51;2021
302;National Security and Intelligence Reviews and Complaints Investigations;BXW01;2022;2022;actual;52.0;7394641.6;2022
302;National Security and Intelligence Reviews and Complaints Investigations;BXW01;2023;2023;actual;53.0;7756270.81;2023
302;Internal Services;ISS00;2019;2019;actual;10.76;2343985.71;2019
302;Internal Services;ISS00;2020;2020;actual;14.7;3097115.68;2020
302;Internal Services;ISS00;2021;2021;actual;22.0;6643579.66;2021
302;Internal Services;ISS00;2022;2022;actual;22.0;9895112.08;2022
302;Internal Services;ISS00;2023;2023;actual;25.0;10532876.25;2023
305;Email and Workplace Technology;BWC01;2019;2019;actual;117.31;42882336.55;2019
305;Email and Workplace Technology;BWC01;2020;2020;actual;154.0;39343126.53;2020
305;Email and Workplace Technology;BWC02;2019;2019;actual;0.11;-17866530.98;2019
305;Email and Workplace Technology;BWC02;2020;2020;actual;12.0;-17743758.98;2020
305;Email and Workplace Technology;BWC03;2019;2019;actual;8.33;78578573.59;2019
305;Email and Workplace Technology;BWC03;2020;2020;actual;11.0;113825251.46;2020
305;Email and Workplace Technology;BWC04;2019;2019;actual;169.77;4905788.82;2019
305;Email and Workplace Technology;BWC04;2020;2020;actual;160.0;-717238.03;2020
305;Email and Workplace Technology;BWC05;2020;2020;actual;12.0;2626615.25;2020
305;Email and Workplace Technology;BWC06;2021;2021;actual;349.0;149739563.42;2021
305;Data Centres;BWD01;2019;2019;actual;21.39;8834748.77;2019
305;Data Centres;BWD01;2020;2020;actual;24.0;4458624.56;2020
305;Data Centres;BWD02;2019;2019;actual;0.0;-672862.39;2019
305;Data Centres;BWD02;2020;2020;actual;0.0;-586941.0;2020
305;Data Centres;BWD03;2019;2019;actual;128.27;34713166.1;2019
305;Data Centres;BWD03;2020;2020;actual;131.0;22927494.58;2020
305;Data Centres;BWD04;2019;2019;actual;142.01;63650669.58;2019
305;Data Centres;BWD04;2020;2020;actual;146.0;60829730.89;2020
305;Data Centres;BWD05;2019;2019;actual;126.33;61389049.69;2019
305;Data Centres;BWD05;2020;2020;actual;137.0;87869324.0;2020
305;Data Centres;BWD06;2019;2019;actual;654.59;165476962.01;2019
305;Data Centres;BWD06;2020;2020;actual;823.0;166588207.17;2020
305;Data Centres;BWD07;2019;2019;actual;172.44;166503309.76;2019
305;Data Centres;BWD07;2020;2020;actual;183.0;136855498.25;2020
305;Data Centres;BWD08;2019;2019;actual;183.3;64104976.07;2019
305;Data Centres;BWD08;2020;2020;actual;179.0;97665248.96;2020
305;Data Centres;BWD09;2019;2019;actual;157.15;6914442.45;2019
305;Data Centres;BWD09;2020;2020;actual;65.0;12786305.52;2020
305;Data Centres;BWD09;2021;2021;actual;83.0;17969410.39;2021
305;Data Centres;BWD10;2021;2021;actual;1699.0;690695951.65;2021
305;Telecommunications;BWE01;2019;2019;actual;503.29;140986074.23;2019
305;Telecommunications;BWE01;2020;2020;actual;573.0;128673832.42;2020
305;Telecommunications;BWE02;2019;2019;actual;202.88;201065326.08;2019
305;Telecommunications;BWE02;2020;2020;actual;473.0;224255033.66;2020
305;Telecommunications;BWE03;2019;2019;actual;10.56;10277746.29;2019
305;Telecommunications;BWE03;2020;2020;actual;8.0;7589125.91;2020
305;Telecommunications;BWE04;2019;2019;actual;11.16;3648238.03;2019
305;Telecommunications;BWE04;2020;2020;actual;9.0;3091863.06;2020
305;Telecommunications;BWE05;2019;2019;actual;360.92;207587857.25;2019
305;Telecommunications;BWE05;2020;2020;actual;354.0;198667463.69;2020
305;Telecommunications;BWE06;2019;2019;actual;66.71;24483307.9;2019
305;Telecommunications;BWE06;2020;2020;actual;68.0;26948907.18;2020
305;Telecommunications;BWE07;2019;2019;actual;58.5;26123890.56;2019
305;Telecommunications;BWE07;2020;2020;actual;53.0;28095509.33;2020
305;Telecommunications;BWE08;2019;2019;actual;265.62;9020007.02;2019
305;Telecommunications;BWE08;2020;2020;actual;4.0;8176932.19;2020
305;Telecommunications;BWE09;2021;2021;actual;481.0;265914664.0;2021
305;Telecommunications;BWE10;2021;2021;actual;1113.0;341232246.41;2021
305;Cyber and IT Security;BWF01;2019;2019;actual;142.45;;2019
305;Cyber and IT Security;BWF02;2019;2019;actual;25.06;12568406.97;2019
305;Cyber and IT Security;BWF02;2020;2020;actual;38.0;19035015.49;2020
305;Cyber and IT Security;BWF03;2019;2019;actual;250.53;107124367.9;2019
305;Cyber and IT Security;BWF03;2020;2020;actual;498.0;107695505.14;2020
305;Cyber and IT Security;BWF04;2019;2019;actual;81.4;14947809.3;2019
305;Cyber and IT Security;BWF04;2020;2020;actual;9.0;3958437.2;2020
305;Cyber and IT Security;BWF05;2019;2019;actual;66.22;10522582.66;2019
305;Cyber and IT Security;BWF05;2020;2020;actual;82.0;12259039.28;2020
305;Cyber and IT Security;BWF06;2019;2019;actual;97.65;;2019
305;Cyber and IT Security;BWF07;2021;2021;actual;621.0;227592081.31;2021
305;Customer Relationships and Service Management;BWG01;2019;2019;actual;322.95;47775230.43;2019
305;Customer Relationships and Service Management;BWG01;2020;2020;actual;418.0;90925518.48;2020
305;Customer Relationships and Service Management;BWG02;2019;2019;actual;516.63;78604285.75;2019
305;Customer Relationships and Service Management;BWG02;2020;2020;actual;542.0;82017691.36;2020
305;Customer Relationships and Service Management;BWG03;2019;2019;actual;474.24;66488279.36;2019
305;Customer Relationships and Service Management;BWG03;2020;2020;actual;522.0;60983213.52;2020
305;Customer Relationships and Service Management;BWG04;2021;2021;actual;1574.0;317763138.01;2021
305;Common Government of Canada Information Technology (IT) Operations;BYE01;2022;2022;actual;375.0;173191164.47;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE01;2023;2023;actual;388.0;185176822.16;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE02;2022;2022;actual;73.0;11570786.54;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE02;2023;2023;actual;112.0;13147571.01;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE03;2022;2022;actual;1862.0;528334019.61;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE03;2023;2023;actual;1982.0;687961731.91;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE04;2022;2022;actual;564.0;269491147.96;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE04;2023;2023;actual;596.0;388138362.27;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE05;2022;2022;actual;1192.0;376604280.73;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE05;2023;2023;actual;1229.0;351266801.19;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE06;2022;2022;actual;670.0;191167774.51;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE06;2023;2023;actual;745.0;190694973.72;2023
305;Common Government of Canada Information Technology (IT) Operations;BYE07;2022;2022;actual;1615.0;305252104.63;2022
305;Common Government of Canada Information Technology (IT) Operations;BYE07;2023;2023;actual;1904.0;371877279.97;2023
305;Internal Services;ISS01;2019;2019;actual;182.08;26522336.17;2019
305;Internal Services;ISS01;2020;2020;actual;197.0;39531065.2;2020
305;Internal Services;ISS01;2021;2021;actual;246.0;52289774.32;2021
305;Internal Services;ISS01;2022;2022;actual;231.0;40703642.48;2022
305;Internal Services;ISS01;2023;2023;actual;219.0;52015249.63;2023
305;Internal Services;ISS02;2019;2019;actual;112.64;11337927.21;2019
305;Internal Services;ISS02;2020;2020;actual;109.0;10234239.45;2020
305;Internal Services;ISS02;2021;2021;actual;106.0;11313972.7;2021
305;Internal Services;ISS02;2022;2022;actual;102.0;10818629.44;2022
305;Internal Services;ISS02;2023;2023;actual;111.0;10283205.11;2023
305;Internal Services;ISS03;2019;2019;actual;0.0;1079489.53;2019
305;Internal Services;ISS03;2020;2020;actual;0.0;975170.0;2020
305;Internal Services;ISS03;2021;2021;actual;0.0;;2021
305;Internal Services;ISS03;2022;2022;actual;0.0;;2022
305;Internal Services;ISS03;2023;2023;actual;0.0;;2023
305;Internal Services;ISS04;2019;2019;actual;285.87;28635771.14;2019
305;Internal Services;ISS04;2020;2020;actual;300.0;38795120.0;2020
305;Internal Services;ISS04;2021;2021;actual;346.0;45401644.05;2021
305;Internal Services;ISS04;2022;2022;actual;382.0;49414219.55;2022
305;Internal Services;ISS04;2023;2023;actual;396.0;51696973.73;2023
305;Internal Services;ISS05;2019;2019;actual;241.82;44318713.31;2019
305;Internal Services;ISS05;2020;2020;actual;285.0;48158886.32;2020
305;Internal Services;ISS05;2021;2021;actual;306.0;60710964.53;2021
305;Internal Services;ISS05;2022;2022;actual;309.0;69108973.41;2022
305;Internal Services;ISS05;2023;2023;actual;326.0;73157502.3;2023
305;Internal Services;ISS06;2019;2019;actual;45.45;9644936.62;2019
305;Internal Services;ISS06;2020;2020;actual;57.0;13120160.33;2020
305;Internal Services;ISS06;2021;2021;actual;39.0;14022068.81;2021
305;Internal Services;ISS06;2022;2022;actual;43.0;14669828.58;2022
305;Internal Services;ISS06;2023;2023;actual;58.0;17066458.22;2023
305;Internal Services;ISS07;2019;2019;actual;143.08;39924181.41;2019
305;Internal Services;ISS07;2020;2020;actual;173.0;39676613.81;2020
305;Internal Services;ISS07;2021;2021;actual;244.0;67226148.94;2021
305;Internal Services;ISS07;2022;2022;actual;272.0;71680272.45;2022
305;Internal Services;ISS07;2023;2023;actual;300.0;86727850.83;2023
305;Internal Services;ISS08;2019;2019;actual;33.78;25719362.62;2019
305;Internal Services;ISS08;2020;2020;actual;45.0;32885964.35;2020
305;Internal Services;ISS08;2021;2021;actual;47.0;29122513.54;2021
305;Internal Services;ISS08;2022;2022;actual;45.0;27902946.77;2022
305;Internal Services;ISS08;2023;2023;actual;46.0;34574118.35;2023
305;Internal Services;ISS09;2019;2019;actual;0.0;3114315.43;2019
305;Internal Services;ISS09;2020;2020;actual;0.0;1359800.87;2020
305;Internal Services;ISS09;2021;2021;actual;15.0;2284812.71;2021
305;Internal Services;ISS09;2022;2022;actual;20.0;2939225.64;2022
305;Internal Services;ISS09;2023;2023;actual;24.0;2867219.17;2023
305;Internal Services;ISS0Z;2019;2019;actual;185.96;16873990.23;2019
305;Internal Services;ISS0Z;2020;2020;actual;203.0;19758889.85;2020
305;Internal Services;ISS0Z;2021;2021;actual;206.0;18918317.95;2021
305;Internal Services;ISS0Z;2022;2022;actual;200.0;19305162.91;2022
305;Internal Services;ISS0Z;2023;2023;actual;214.0;21448773.61;2023
306;Funding Social Sciences and Humanities Research and Training;BNT01;2019;2019;actual;66.0;223595066.72;2019
306;Funding Social Sciences and Humanities Research and Training;BNT01;2020;2020;actual;76.0;235767187.18;2020
