fiscal_yr;service_id;channel;volume
2020-2021;2277;fax;0.0
2020-2021;2278;fax;0.0
2020-2021;2280;fax;0.0
2020-2021;2281;fax;0.0
2020-2021;2283;fax;0.0
2020-2021;2284;fax;0.0
2020-2021;2285;fax;0.0
2020-2021;2286;fax;0.0
2020-2021;2287;fax;0.0
2020-2021;2288;fax;0.0
2020-2021;2289;fax;0.0
2020-2021;2290;fax;0.0
2020-2021;2291;fax;0.0
2020-2021;2292;fax;0.0
2020-2021;2293;fax;0.0
2020-2021;2294;fax;0.0
2020-2021;2295;fax;0.0
2020-2021;2296;fax;0.0
2022-2023;2297;fax;0.0
2020-2021;2297;fax;0.0
2020-2021;2298;fax;0.0
2018-2019;22;fax;0.0
2019-2020;22;fax;0.0
2020-2021;22;fax;0.0
2020-2021;2300;fax;0.0
2020-2021;2330;fax;0.0
2020-2021;2358;fax;0.0
2021-2022;2358;fax;0.0
2020-2021;2359;fax;0.0
2021-2022;2359;fax;0.0
2020-2021;2360;fax;0.0
2020-2021;2361;fax;0.0
2020-2021;2362;fax;0.0
2020-2021;2363;fax;0.0
2020-2021;2364;fax;0.0
2020-2021;2365;fax;0.0
2020-2021;2366;fax;0.0
2020-2021;2367;fax;0.0
2020-2021;2368;fax;0.0
2020-2021;2369;fax;0.0
2020-2021;2370;fax;0.0
2021-2022;2370;fax;0.0
2020-2021;2371;fax;0.0
2020-2021;2372;fax;0.0
2020-2021;2373;fax;0.0
2020-2021;2374;fax;0.0
2020-2021;2375;fax;0.0
2020-2021;2376;fax;0.0
2020-2021;2377;fax;0.0
2020-2021;2378;fax;0.0
2020-2021;2379;fax;0.0
2020-2021;2380;fax;0.0
2018-2019;23;fax;0.0
2019-2020;23;fax;0.0
2020-2021;23;fax;0.0
2018-2019;243;fax;0.0
2019-2020;243;fax;0.0
2020-2021;243;fax;0.0
2020-2021;2442;fax;0.0
2020-2021;2443;fax;0.0
2021-2022;2444;fax;0.0
2020-2021;2445;fax;0.0
2021-2022;2445;fax;0.0
2020-2021;2446;fax;0.0
2021-2022;2446;fax;0.0
2020-2021;2447;fax;0.0
2020-2021;2448;fax;0.0
2020-2021;2449;fax;0.0
2018-2019;244;fax;0.0
2019-2020;244;fax;0.0
2020-2021;244;fax;0.0
2020-2021;2450;fax;1752.0
2021-2022;2450;fax;2677.0
2020-2021;2451;fax;0.0
2020-2021;2452;fax;0.0
2020-2021;2453;fax;0.0
2020-2021;2454;fax;0.0
2020-2021;2456;fax;0.0
2020-2021;2457;fax;0.0
2020-2021;2458;fax;0.0
2020-2021;2459;fax;0.0
2018-2019;245;fax;0.0
2019-2020;245;fax;0.0
2020-2021;245;fax;0.0
2020-2021;2460;fax;0.0
2020-2021;2461;fax;0.0
2020-2021;2462;fax;0.0
2020-2021;2463;fax;0.0
2020-2021;2464;fax;0.0
2020-2021;2465;fax;0.0
2020-2021;2466;fax;0.0
2020-2021;2467;fax;0.0
2020-2021;2468;fax;0.0
2020-2021;2469;fax;0.0
2020-2021;2477;fax;0.0
2018-2019;247;fax;0.0
2019-2020;247;fax;0.0
2020-2021;247;fax;0.0
2020-2021;2480;fax;0.0
2020-2021;2495;fax;0.0
2018-2019;249;fax;0.0
2020-2021;2505;fax;0.0
2020-2021;2515;fax;0.0
2020-2021;2517;fax;0.0
2020-2021;2528;fax;0.0
2022-2023;2531;fax;0.0
2020-2021;2531;fax;2.0
2021-2022;2531;fax;2.0
2020-2021;2532;fax;0.0
2022-2023;2534;fax;6.0
2020-2021;2534;fax;6.0
2021-2022;2534;fax;3.0
2020-2021;2536;fax;0.0
2020-2021;2537;fax;0.0
2020-2021;2538;fax;0.0
2020-2021;2539;fax;0.0
2020-2021;2540;fax;0.0
2020-2021;2541;fax;0.0
2020-2021;2542;fax;179.0
2022-2023;2545;fax;333.0
2020-2021;2545;fax;509.0
2020-2021;2549;fax;0.0
2018-2019;254;fax;0.0
2019-2020;254;fax;0.0
2020-2021;254;fax;0.0
2020-2021;2550;fax;0.0
2020-2021;2551;fax;0.0
2020-2021;2552;fax;0.0
2020-2021;2553;fax;0.0
2020-2021;2554;fax;0.0
2020-2021;2555;fax;0.0
2020-2021;2556;fax;0.0
2020-2021;2557;fax;0.0
2020-2021;2558;fax;0.0
2020-2021;2559;fax;0.0
2018-2019;255;fax;0.0
2019-2020;255;fax;0.0
2020-2021;255;fax;0.0
2020-2021;2560;fax;0.0
2020-2021;2561;fax;0.0
2020-2021;2563;fax;0.0
2020-2021;2564;fax;0.0
2020-2021;2565;fax;0.0
2020-2021;2566;fax;0.0
2020-2021;2567;fax;0.0
2020-2021;2568;fax;0.0
2022-2023;2569;fax;0.0
2020-2021;2569;fax;0.0
2022-2023;2570;fax;0.0
2020-2021;2570;fax;0.0
2022-2023;2571;fax;0.0
2020-2021;2571;fax;0.0
2022-2023;2572;fax;0.0
2020-2021;2572;fax;0.0
2022-2023;2573;fax;0.0
2020-2021;2573;fax;0.0
2020-2021;2574;fax;0.0
2020-2021;2576;fax;0.0
2021-2022;2576;fax;0.0
2020-2021;2577;fax;0.0
2020-2021;2579;fax;0.0
2020-2021;2585;fax;0.0
2020-2021;2586;fax;0.0
2020-2021;2587;fax;0.0
2020-2021;2588;fax;0.0
2020-2021;2589;fax;0.0
2020-2021;2590;fax;0.0
2020-2021;2591;fax;0.0
2020-2021;2592;fax;0.0
2020-2021;2593;fax;0.0
2020-2021;2594;fax;0.0
2020-2021;2595;fax;0.0
2022-2023;2596;fax;0.0
2020-2021;2596;fax;0.0
2021-2022;2596;fax;0.0
2022-2023;2597;fax;0.0
2020-2021;2597;fax;0.0
2021-2022;2597;fax;0.0
2020-2021;2598;fax;0.0
2020-2021;2599;fax;0.0
2018-2019;25;fax;0.0
2019-2020;25;fax;0.0
2020-2021;25;fax;0.0
2022-2023;2600;fax;0.0
2020-2021;2600;fax;0.0
2020-2021;2601;fax;0.0
2020-2021;2602;fax;0.0
2020-2021;2603;fax;0.0
2020-2021;2604;fax;0.0
2020-2021;2605;fax;0.0
2020-2021;2606;fax;0.0
2020-2021;2607;fax;0.0
2020-2021;2608;fax;0.0
2020-2021;2609;fax;0.0
2020-2021;2610;fax;0.0
2020-2021;2611;fax;0.0
2020-2021;2612;fax;0.0
2020-2021;2613;fax;0.0
2020-2021;2614;fax;0.0
2020-2021;2616;fax;0.0
2020-2021;2617;fax;0.0
2020-2021;2618;fax;0.0
2020-2021;2619;fax;0.0
2018-2019;261;fax;0.0
2019-2020;261;fax;0.0
2020-2021;2620;fax;0.0
2020-2021;2621;fax;0.0
2020-2021;2622;fax;0.0
2020-2021;2623;fax;0.0
2020-2021;2624;fax;0.0
2020-2021;2625;fax;0.0
2022-2023;2626;fax;0.0
2020-2021;2626;fax;0.0
2021-2022;2626;fax;0.0
2020-2021;2627;fax;0.0
2020-2021;2628;fax;0.0
2020-2021;2629;fax;0.0
2018-2019;262;fax;0.0
2019-2020;262;fax;0.0
2020-2021;262;fax;0.0
2020-2021;2630;fax;0.0
2020-2021;2631;fax;0.0
2021-2022;2631;fax;0.0
2020-2021;2632;fax;0.0
2021-2022;2632;fax;0.0
2020-2021;2633;fax;0.0
2021-2022;2633;fax;0.0
2020-2021;2634;fax;0.0
2021-2022;2634;fax;0.0
2020-2021;2635;fax;0.0
2020-2021;2636;fax;0.0
2021-2022;2636;fax;0.0
2020-2021;2637;fax;0.0
2021-2022;2637;fax;0.0
2020-2021;2638;fax;0.0
2021-2022;2638;fax;0.0
2018-2019;263;fax;0.0
2019-2020;263;fax;0.0
2020-2021;263;fax;0.0
2020-2021;2641;fax;0.0
2020-2021;2642;fax;0.0
2018-2019;265;fax;0.0
2019-2020;265;fax;0.0
2020-2021;265;fax;0.0
2018-2019;267;fax;0.0
2019-2020;267;fax;0.0
2020-2021;267;fax;0.0
2018-2019;268;fax;0.0
2019-2020;268;fax;0.0
2020-2021;268;fax;0.0
2018-2019;26;fax;0.0
2019-2020;26;fax;0.0
2020-2021;26;fax;0.0
2018-2019;278;fax;0.0
2019-2020;278;fax;0.0
2020-2021;278;fax;0.0
2018-2019;27;fax;0.0
2019-2020;27;fax;0.0
2020-2021;27;fax;0.0
2022-2023;280;fax;0.0
2018-2019;280;fax;0.0
2019-2020;280;fax;0.0
2020-2021;280;fax;0.0
2022-2023;282;fax;0.0
2018-2019;282;fax;0.0
2019-2020;282;fax;0.0
2020-2021;282;fax;0.0
2022-2023;283;fax;0.0
2018-2019;283;fax;0.0
2019-2020;283;fax;0.0
2020-2021;283;fax;0.0
2018-2019;284;fax;0.0
2019-2020;284;fax;0.0
2020-2021;284;fax;0.0
2018-2019;285;fax;0.0
2019-2020;285;fax;0.0
2020-2021;285;fax;0.0
2018-2019;288;fax;0.0
2019-2020;288;fax;0.0
2020-2021;288;fax;0.0
2018-2019;289;fax;0.0
2019-2020;289;fax;0.0
2020-2021;289;fax;0.0
2018-2019;28;fax;0.0
2019-2020;28;fax;0.0
2020-2021;28;fax;0.0
2022-2023;290;fax;0.0
2018-2019;290;fax;0.0
2019-2020;290;fax;0.0
2020-2021;290;fax;0.0
2021-2022;290;fax;0.0
2022-2023;291;fax;0.0
2018-2019;291;fax;0.0
2019-2020;291;fax;0.0
2020-2021;291;fax;0.0
2021-2022;291;fax;0.0
2022-2023;292;fax;0.0
2018-2019;292;fax;0.0
2019-2020;292;fax;0.0
2020-2021;292;fax;0.0
2021-2022;292;fax;0.0
2022-2023;293;fax;0.0
2018-2019;293;fax;0.0
2019-2020;293;fax;0.0
2020-2021;293;fax;0.0
2021-2022;293;fax;0.0
2022-2023;294;fax;0.0
2018-2019;294;fax;0.0
2019-2020;294;fax;0.0
2020-2021;294;fax;0.0
2021-2022;294;fax;0.0
2022-2023;296;fax;0.0
2018-2019;296;fax;0.0
2019-2020;296;fax;0.0
2020-2021;296;fax;0.0
2021-2022;296;fax;0.0
2022-2023;299;fax;0.0
2018-2019;299;fax;0.0
2019-2020;299;fax;0.0
2020-2021;299;fax;0.0
2021-2022;299;fax;0.0
2018-2019;29;fax;0.0
2019-2020;29;fax;0.0
2020-2021;29;fax;0.0
2018-2019;2;fax;0.0
2019-2020;2;fax;0.0
2020-2021;2;fax;0.0
2022-2023;304;fax;0.0
2018-2019;304;fax;0.0
2019-2020;304;fax;0.0
2020-2021;304;fax;0.0
2021-2022;304;fax;0.0
2022-2023;309;fax;0.0
2018-2019;309;fax;0.0
2019-2020;309;fax;0.0
2020-2021;309;fax;0.0
2021-2022;309;fax;0.0
2018-2019;30;fax;0.0
2019-2020;30;fax;0.0
2020-2021;30;fax;0.0
2022-2023;314;fax;0.0
2018-2019;314;fax;0.0
2019-2020;314;fax;0.0
2020-2021;314;fax;0.0
2021-2022;314;fax;0.0
2018-2019;315;fax;0.0
2019-2020;315;fax;0.0
2020-2021;315;fax;0.0
2021-2022;315;fax;0.0
2018-2019;31;fax;0.0
2019-2020;31;fax;0.0
2020-2021;31;fax;0.0
2018-2019;324;fax;0.0
2019-2020;324;fax;0.0
2020-2021;324;fax;0.0
2018-2019;32;fax;0.0
2019-2020;32;fax;0.0
2020-2021;32;fax;0.0
2018-2019;335;fax;0.0
2019-2020;335;fax;0.0
2020-2021;335;fax;0.0
2018-2019;337;fax;0.0
2019-2020;337;fax;0.0
2020-2021;337;fax;0.0
2022-2023;339;fax;0.0
2018-2019;339;fax;0.0
2019-2020;339;fax;0.0
2020-2021;339;fax;0.0
2018-2019;33;fax;0.0
2018-2019;341;fax;0.0
2019-2020;341;fax;0.0
2020-2021;341;fax;0.0
2018-2019;344;fax;0.0
2019-2020;344;fax;0.0
2020-2021;344;fax;0.0
2018-2019;34;fax;0.0
2019-2020;34;fax;0.0
2020-2021;34;fax;0.0
2018-2019;351;fax;0.0
2019-2020;351;fax;0.0
2020-2021;351;fax;0.0
2018-2019;352;fax;0.0
2019-2020;352;fax;0.0
2020-2021;352;fax;0.0
2018-2019;353;fax;0.0
2019-2020;353;fax;0.0
2020-2021;353;fax;0.0
2018-2019;354;fax;0.0
2019-2020;354;fax;0.0
2020-2021;354;fax;0.0
2022-2023;355;fax;0.0
2018-2019;355;fax;0.0
2019-2020;355;fax;0.0
2020-2021;355;fax;0.0
2018-2019;356;fax;0.0
2019-2020;356;fax;0.0
2020-2021;356;fax;0.0
2018-2019;357;fax;0.0
2019-2020;357;fax;0.0
2020-2021;357;fax;0.0
2018-2019;35;fax;0.0
2018-2019;36;fax;0.0
2019-2020;36;fax;0.0
2020-2021;36;fax;0.0
2018-2019;37;fax;0.0
2019-2020;37;fax;0.0
2020-2021;37;fax;0.0
2018-2019;38;fax;0.0
2019-2020;38;fax;0.0
2020-2021;38;fax;0.0
2018-2019;39;fax;0.0
2018-2019;3;fax;0.0
2019-2020;3;fax;0.0
2020-2021;3;fax;0.0
2018-2019;40;fax;0.0
2018-2019;41;fax;0.0
2018-2019;423;fax;0.0
2019-2020;423;fax;0.0
2020-2021;423;fax;2.0
2018-2019;424;fax;0.0
2019-2020;424;fax;0.0
2018-2019;425;fax;0.0
2019-2020;425;fax;0.0
2020-2021;425;fax;0.0
2018-2019;426;fax;0.0
2019-2020;426;fax;0.0
2020-2021;426;fax;0.0
2018-2019;427;fax;0.0
2019-2020;427;fax;0.0
2020-2021;427;fax;0.0
2018-2019;428;fax;0.0
2019-2020;428;fax;0.0
2020-2021;428;fax;0.0
2018-2019;429;fax;0.0
2019-2020;429;fax;0.0
2020-2021;429;fax;0.0
2018-2019;44;fax;0.0
2018-2019;45;fax;0.0
2018-2019;46;fax;0.0
2019-2020;46;fax;0.0
2020-2021;46;fax;0.0
2018-2019;47;fax;0.0
2019-2020;47;fax;0.0
2020-2021;47;fax;0.0
2018-2019;48;fax;0.0
2019-2020;48;fax;0.0
2020-2021;48;fax;0.0
2018-2019;49;fax;0.0
2018-2019;4;fax;0.0
2019-2020;4;fax;0.0
2020-2021;4;fax;0.0
2018-2019;50;fax;0.0
2018-2019;51;fax;0.0
2018-2019;52;fax;0.0
2018-2019;53;fax;0.0
2019-2020;53;fax;0.0
2020-2021;53;fax;0.0
2018-2019;57;fax;0.0
2019-2020;57;fax;0.0
2018-2019;5;fax;0.0
2019-2020;5;fax;0.0
2020-2021;5;fax;0.0
2021-2022;5;fax;0.0
2018-2019;655;fax;0.0
2019-2020;655;fax;0.0
2020-2021;655;fax;0.0
2018-2019;656;fax;0.0
2019-2020;656;fax;0.0
2020-2021;656;fax;0.0
2018-2019;657;fax;0.0
2019-2020;657;fax;0.0
2020-2021;657;fax;0.0
2021-2022;657;fax;0.0
2018-2019;658;fax;0.0
2018-2019;659;fax;0.0
2019-2020;659;fax;0.0
2020-2021;659;fax;0.0
2022-2023;660;fax;9.0
2018-2019;660;fax;0.0
2019-2020;660;fax;0.0
2020-2021;660;fax;0.0
2018-2019;661;fax;0.0
2019-2020;661;fax;0.0
2020-2021;661;fax;0.0
2018-2019;662;fax;0.0
2019-2020;662;fax;0.0
2020-2021;662;fax;0.0
2018-2019;663;fax;0.0
2019-2020;663;fax;0.0
2020-2021;663;fax;0.0
2018-2019;664;fax;0.0
2019-2020;664;fax;0.0
2020-2021;664;fax;0.0
2018-2019;665;fax;0.0
2019-2020;665;fax;0.0
2020-2021;665;fax;0.0
2018-2019;666;fax;0.0
2019-2020;666;fax;0.0
2020-2021;666;fax;0.0
2018-2019;667;fax;0.0
2019-2020;667;fax;0.0
2020-2021;667;fax;0.0
2018-2019;668;fax;0.0
2019-2020;668;fax;0.0
2020-2021;668;fax;0.0
2018-2019;669;fax;0.0
2019-2020;669;fax;0.0
2020-2021;669;fax;0.0
2018-2019;670;fax;0.0
2019-2020;670;fax;0.0
2020-2021;670;fax;0.0
2018-2019;671;fax;0.0
2019-2020;671;fax;0.0
2020-2021;671;fax;0.0
2018-2019;672;fax;0.0
2019-2020;672;fax;0.0
2020-2021;672;fax;0.0
2018-2019;673;fax;0.0
2019-2020;673;fax;0.0
2020-2021;673;fax;0.0
2018-2019;674;fax;0.0
2019-2020;674;fax;0.0
2020-2021;674;fax;0.0
2018-2019;675;fax;0.0
2019-2020;675;fax;0.0
2020-2021;675;fax;0.0
2018-2019;676;fax;0.0
2019-2020;676;fax;0.0
2020-2021;676;fax;0.0
2018-2019;677;fax;0.0
2019-2020;677;fax;0.0
2020-2021;677;fax;0.0
2018-2019;678;fax;0.0
2019-2020;678;fax;0.0
2020-2021;678;fax;0.0
2018-2019;679;fax;0.0
2019-2020;679;fax;0.0
2020-2021;679;fax;0.0
2018-2019;680;fax;0.0
2019-2020;680;fax;0.0
2020-2021;680;fax;0.0
2018-2019;687;fax;0.0
2019-2020;687;fax;0.0
2020-2021;687;fax;0.0
2018-2019;688;fax;0.0
2019-2020;688;fax;0.0
2020-2021;688;fax;0.0
2018-2019;689;fax;0.0
2019-2020;689;fax;0.0
2020-2021;689;fax;0.0
2018-2019;690;fax;0.0
2019-2020;690;fax;0.0
2020-2021;690;fax;0.0
2018-2019;691;fax;0.0
2019-2020;691;fax;0.0
2020-2021;691;fax;0.0
2018-2019;694;fax;0.0
2019-2020;694;fax;0.0
2020-2021;694;fax;0.0
2018-2019;6;fax;0.0
2019-2020;6;fax;0.0
2020-2021;6;fax;0.0
2021-2022;6;fax;0.0
2018-2019;707;fax;0.0
2019-2020;707;fax;0.0
2020-2021;707;fax;0.0
2018-2019;712;fax;0.0
2019-2020;712;fax;0.0
2020-2021;712;fax;0.0
2018-2019;716;fax;0.0
2019-2020;716;fax;0.0
2020-2021;716;fax;0.0
2018-2019;717;fax;0.0
2019-2020;717;fax;0.0
2020-2021;717;fax;0.0
2018-2019;718;fax;0.0
2019-2020;718;fax;0.0
2020-2021;718;fax;0.0
2018-2019;719;fax;0.0
2019-2020;719;fax;0.0
2020-2021;719;fax;0.0
2018-2019;720;fax;0.0
2019-2020;720;fax;0.0
2020-2021;720;fax;0.0
2021-2022;720;fax;0.0
2018-2019;721;fax;0.0
2019-2020;721;fax;0.0
2020-2021;721;fax;0.0
2018-2019;722;fax;0.0
2019-2020;722;fax;0.0
2020-2021;722;fax;0.0
2018-2019;723;fax;0.0
2019-2020;723;fax;0.0
2020-2021;723;fax;0.0
2018-2019;724;fax;0.0
2019-2020;724;fax;0.0
2020-2021;724;fax;0.0
2018-2019;725;fax;0.0
2019-2020;725;fax;0.0
2018-2019;726;fax;0.0
2019-2020;726;fax;0.0
2020-2021;726;fax;0.0
2018-2019;728;fax;0.0
2019-2020;728;fax;0.0
2020-2021;728;fax;0.0
2018-2019;729;fax;0.0
2019-2020;729;fax;0.0
2020-2021;729;fax;0.0
2018-2019;730;fax;0.0
2019-2020;730;fax;0.0
2020-2021;730;fax;0.0
2018-2019;731;fax;0.0
2019-2020;731;fax;0.0
2020-2021;731;fax;0.0
2018-2019;732;fax;0.0
2019-2020;732;fax;0.0
2020-2021;732;fax;0.0
2018-2019;733;fax;0.0
2019-2020;733;fax;0.0
2020-2021;733;fax;0.0
2018-2019;734;fax;0.0
2019-2020;734;fax;0.0
2020-2021;734;fax;0.0
2018-2019;735;fax;0.0
2019-2020;735;fax;0.0
2020-2021;735;fax;0.0
2018-2019;736;fax;0.0
2019-2020;736;fax;0.0
2020-2021;736;fax;0.0
2018-2019;737;fax;0.0
2019-2020;737;fax;0.0
2020-2021;737;fax;0.0
2018-2019;738;fax;0.0
2019-2020;738;fax;0.0
2020-2021;738;fax;0.0
2018-2019;739;fax;0.0
2019-2020;739;fax;0.0
2020-2021;739;fax;0.0
2018-2019;740;fax;0.0
2019-2020;740;fax;0.0
2020-2021;740;fax;0.0
2018-2019;741;fax;0.0
2019-2020;741;fax;0.0
2020-2021;741;fax;0.0
2018-2019;742;fax;0.0
2019-2020;742;fax;0.0
2020-2021;742;fax;0.0
2018-2019;743;fax;0.0
2019-2020;743;fax;0.0
2020-2021;743;fax;0.0
2018-2019;744;fax;0.0
2019-2020;744;fax;0.0
2020-2021;744;fax;0.0
2018-2019;745;fax;0.0
2019-2020;745;fax;0.0
2020-2021;745;fax;0.0
2018-2019;746;fax;0.0
2019-2020;746;fax;0.0
2020-2021;746;fax;0.0
2022-2023;747;fax;1.0
2018-2019;747;fax;0.0
2019-2020;747;fax;0.0
2020-2021;747;fax;0.0
2021-2022;747;fax;3.0
2018-2019;748;fax;0.0
2019-2020;748;fax;0.0
2020-2021;748;fax;0.0
2018-2019;749;fax;0.0
2019-2020;749;fax;0.0
2020-2021;749;fax;0.0
2018-2019;750;fax;0.0
2019-2020;750;fax;0.0
2020-2021;750;fax;0.0
2018-2019;751;fax;0.0
2019-2020;751;fax;0.0
2020-2021;751;fax;0.0
2018-2019;752;fax;0.0
2019-2020;752;fax;0.0
2020-2021;752;fax;0.0
2018-2019;753;fax;0.0
2019-2020;753;fax;0.0
2020-2021;753;fax;0.0
2018-2019;754;fax;0.0
2019-2020;754;fax;0.0
2020-2021;754;fax;0.0
2018-2019;755;fax;0.0
2019-2020;755;fax;0.0
2020-2021;755;fax;3.0
2018-2019;756;fax;0.0
2019-2020;756;fax;0.0
2020-2021;756;fax;0.0
2018-2019;757;fax;0.0
2019-2020;757;fax;0.0
2020-2021;757;fax;0.0
2018-2019;758;fax;0.0
2019-2020;758;fax;0.0
2020-2021;758;fax;0.0
2018-2019;759;fax;0.0
2019-2020;759;fax;0.0
2020-2021;759;fax;0.0
2022-2023;761;fax;0.0
2018-2019;761;fax;0.0
2019-2020;761;fax;0.0
2020-2021;761;fax;0.0
2018-2019;762;fax;0.0
2019-2020;762;fax;0.0
2020-2021;762;fax;6000.0
2021-2022;762;fax;2000.0
2018-2019;763;fax;0.0
2019-2020;763;fax;0.0
2020-2021;763;fax;153.0
2018-2019;764;fax;0.0
2018-2019;765;fax;0.0
2018-2019;766;fax;0.0
2019-2020;766;fax;0.0
2020-2021;766;fax;0.0
2022-2023;767;fax;0.0
2018-2019;767;fax;0.0
2019-2020;767;fax;0.0
2020-2021;767;fax;0.0
2021-2022;767;fax;0.0
2022-2023;768;fax;10.0
2018-2019;768;fax;0.0
2019-2020;768;fax;0.0
2020-2021;768;fax;0.0
2021-2022;768;fax;10.0
2018-2019;770;fax;0.0
2019-2020;770;fax;0.0
2020-2021;770;fax;0.0
2022-2023;771;fax;260.0
2018-2019;771;fax;0.0
2019-2020;771;fax;0.0
2020-2021;771;fax;0.0
2021-2022;771;fax;10.0
2018-2019;772;fax;0.0
2019-2020;772;fax;0.0
2020-2021;772;fax;0.0
2018-2019;775;fax;0.0
2019-2020;775;fax;0.0
2020-2021;775;fax;0.0
2018-2019;779;fax;0.0
2019-2020;779;fax;0.0
2020-2021;779;fax;0.0
2018-2019;788;fax;0.0
2019-2020;788;fax;0.0
2020-2021;788;fax;0.0
2018-2019;789;fax;0.0
2019-2020;789;fax;0.0
2020-2021;789;fax;0.0
2018-2019;790;fax;0.0
2019-2020;790;fax;0.0
2020-2021;790;fax;0.0
2018-2019;792;fax;0.0
2019-2020;792;fax;0.0
2020-2021;792;fax;0.0
2022-2023;795;fax;0.0
2018-2019;795;fax;0.0
2019-2020;795;fax;0.0
2020-2021;795;fax;0.0
2021-2022;795;fax;0.0
2018-2019;798;fax;0.0
2019-2020;798;fax;0.0
2020-2021;798;fax;0.0
2018-2019;7;fax;0.0
2019-2020;7;fax;0.0
2020-2021;7;fax;0.0
2018-2019;800;fax;0.0
2019-2020;800;fax;0.0
2018-2019;801;fax;0.0
2019-2020;801;fax;0.0
2020-2021;801;fax;0.0
2018-2019;803;fax;0.0
2019-2020;803;fax;0.0
2020-2021;803;fax;0.0
2018-2019;805;fax;0.0
2019-2020;805;fax;0.0
2020-2021;805;fax;0.0
2018-2019;806;fax;0.0
2019-2020;806;fax;0.0
2020-2021;806;fax;0.0
2021-2022;806;fax;0.0
2018-2019;808;fax;0.0
2019-2020;808;fax;0.0
2020-2021;808;fax;0.0
2018-2019;809;fax;0.0
2019-2020;809;fax;0.0
2020-2021;809;fax;0.0
2022-2023;810;fax;0.0
2018-2019;810;fax;0.0
2019-2020;810;fax;0.0
2020-2021;810;fax;0.0
2018-2019;811;fax;0.0
2019-2020;811;fax;0.0
2020-2021;811;fax;0.0
2018-2019;813;fax;0.0
2019-2020;813;fax;0.0
2020-2021;813;fax;0.0
2018-2019;814;fax;0.0
2019-2020;814;fax;0.0
2020-2021;814;fax;0.0
2018-2019;815;fax;0.0
2019-2020;815;fax;0.0
2020-2021;815;fax;0.0
2018-2019;816;fax;0.0
2019-2020;816;fax;0.0
2020-2021;816;fax;0.0
2022-2023;817;fax;0.0
2018-2019;817;fax;0.0
2019-2020;817;fax;0.0
2020-2021;817;fax;0.0
2018-2019;818;fax;0.0
2019-2020;818;fax;0.0
2020-2021;818;fax;0.0
2018-2019;822;fax;0.0
2019-2020;822;fax;0.0
2020-2021;822;fax;0.0
2018-2019;832;fax;0.0
2019-2020;832;fax;0.0
2020-2021;832;fax;0.0
2022-2023;838;fax;0.0
2018-2019;838;fax;0.0
2019-2020;838;fax;0.0
2020-2021;838;fax;0.0
2018-2019;839;fax;0.0
2019-2020;839;fax;0.0
2020-2021;839;fax;0.0
2018-2019;840;fax;0.0
2019-2020;840;fax;0.0
2020-2021;840;fax;0.0
2018-2019;843;fax;0.0
2019-2020;843;fax;0.0
2020-2021;843;fax;0.0
2018-2019;844;fax;0.0
2019-2020;844;fax;0.0
2020-2021;844;fax;0.0
2018-2019;845;fax;0.0
2019-2020;845;fax;0.0
2020-2021;845;fax;0.0
2018-2019;846;fax;0.0
2019-2020;846;fax;0.0
2020-2021;846;fax;0.0
2021-2022;846;fax;0.0
2018-2019;849;fax;0.0
2019-2020;849;fax;0.0
2020-2021;849;fax;0.0
2018-2019;850;fax;0.0
2019-2020;850;fax;0.0
2020-2021;850;fax;0.0
2022-2023;851;fax;0.0
2018-2019;851;fax;0.0
2019-2020;851;fax;0.0
2020-2021;851;fax;0.0
2021-2022;851;fax;0.0
2018-2019;859;fax;0.0
2019-2020;859;fax;0.0
2020-2021;859;fax;0.0
2018-2019;860;fax;0.0
2019-2020;860;fax;0.0
2020-2021;860;fax;0.0
2018-2019;861;fax;0.0
2019-2020;861;fax;0.0
2020-2021;861;fax;0.0
2018-2019;862;fax;0.0
2019-2020;862;fax;0.0
2020-2021;862;fax;0.0
2018-2019;863;fax;0.0
2019-2020;863;fax;0.0
2020-2021;863;fax;0.0
2018-2019;864;fax;0.0
2019-2020;864;fax;0.0
2020-2021;864;fax;0.0
2018-2019;865;fax;0.0
2019-2020;865;fax;0.0
2020-2021;865;fax;0.0
2018-2019;866;fax;0.0
2019-2020;866;fax;0.0
2020-2021;866;fax;0.0
2018-2019;867;fax;0.0
2019-2020;867;fax;0.0
2020-2021;867;fax;0.0
2018-2019;868;fax;0.0
2019-2020;868;fax;0.0
2020-2021;868;fax;0.0
2018-2019;869;fax;0.0
2019-2020;869;fax;0.0
2018-2019;870;fax;0.0
2019-2020;870;fax;0.0
2020-2021;870;fax;0.0
2018-2019;871;fax;0.0
2019-2020;871;fax;0.0
2020-2021;871;fax;0.0
2018-2019;872;fax;0.0
2019-2020;872;fax;0.0
2020-2021;872;fax;0.0
2018-2019;873;fax;0.0
2019-2020;873;fax;0.0
2020-2021;873;fax;0.0
2018-2019;874;fax;0.0
2019-2020;874;fax;0.0
2020-2021;874;fax;0.0
2018-2019;875;fax;0.0
2019-2020;875;fax;0.0
2020-2021;875;fax;0.0
2018-2019;876;fax;0.0
2019-2020;876;fax;0.0
2020-2021;876;fax;0.0
2018-2019;877;fax;0.0
2019-2020;877;fax;0.0
2020-2021;877;fax;0.0
2018-2019;878;fax;0.0
2019-2020;878;fax;0.0
2020-2021;878;fax;0.0
2018-2019;879;fax;0.0
2019-2020;879;fax;0.0
2020-2021;879;fax;0.0
2018-2019;880;fax;0.0
2019-2020;880;fax;0.0
2020-2021;880;fax;0.0
